SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;TIPO_SCUOLA;Grado;genere;mese;anno;luogo;regolarità;origine;luogo_padre;luogo_madre;voto_scritto_ita;voto_orale_ita;voto_scritto_mat;voto_orale_mat;codice_orario;Cod_Reg;Areageo_5;WLE_MAT_200;LIVELLI_WLE_MAT;peso_studente;peso_classe;peso_scuola;ESCS_studente
673;350;10318;3;10;1;7;4;1;1;1;1;1;0;6;0;6;3;8;2;191,5243917;3;46,28246753;5,75;8,049124788;0,344005653
673;350;10322;3;10;1;9;4;1;1;1;1;1;0;7;0;7;3;8;2;223,7156482;4;46,28246753;5,75;8,049124788;0,686124336
673;350;11168;3;10;1;1;4;3;1;1;1;3;0;6;0;6;3;8;2;198,1524107;3;46,28246753;5,75;8,049124788;0,668429828
673;350;11568;3;10;1;10;4;1;1;1;1;1;0;7;0;6;3;8;2;239,9343972;5;46,28246753;5,75;8,049124788;-0,260892497
673;350;12041;3;10;2;7;4;4;1;2;4;4;0;8;0;6;3;8;2;180,8958916;2;46,28246753;5,75;8,049124788;0,045478527
673;350;12229;3;10;2;5;4;1;1;1;3;1;0;8;0;7;3;8;2;209,8252166;3;46,28246753;5,75;8,049124788;0,65268837
673;350;12559;3;10;2;5;4;1;1;1;1;1;0;8;0;7;3;8;2;213,8120479;4;46,28246753;5,75;8,049124788;0,35743542
673;350;12560;3;10;2;1;4;1;1;1;1;1;0;9;0;8;3;8;2;248,1945455;5;46,28246753;5,75;8,049124788;0,471521735
673;350;16733;3;10;2;12;3;1;3;1;1;1;0;9;0;8;3;8;2;246,6918074;5;46,28246753;5,75;8,049124788;0,79149642
673;351;297;3;10;1;2;4;1;1;3;3;3;0;6;0;6;3;8;2;189,4663994;3;46,28246753;5,75;8,049124788;-0,611445955
673;351;1875;3;10;2;2;4;1;1;1;1;1;0;10;0;9;3;8;2;264,5453525;5;46,28246753;5,75;8,049124788;-0,441571289
673;351;3830;3;10;2;9;4;1;1;1;1;1;0;8;0;6;3;8;2;190,5306685;3;46,28246753;5,75;8,049124788;-0,265515881
673;351;4804;3;10;1;11;4;1;1;3;3;3;0;7;0;6;3;8;2;197,021617;3;46,28246753;5,75;8,049124788;0,185040911
673;351;4805;3;10;1;8;4;1;1;1;1;1;0;5;0;5;3;8;2;182,0677718;2;46,28246753;5,75;8,049124788;0,160527327
673;351;4806;3;10;1;6;4;1;1;1;1;1;0;7;0;7;3;8;2;214,4698871;4;46,28246753;5,75;8,049124788;0,527159594
673;351;5413;3;10;2;3;4;4;1;2;4;4;0;7;0;5;3;8;2;153,268236;1;46,28246753;5,75;8,049124788;0,321537269
673;351;6684;3;10;2;8;4;4;1;2;4;4;0;4;0;5;3;8;2;190,1581629;3;46,28246753;5,75;8,049124788;-1,533519256
673;351;7902;3;10;2;10;3;4;3;2;4;4;0;6;0;3;3;8;2;185,6164038;2;46,28246753;5,75;8,049124788;1,098133936
673;351;8150;3;10;1;12;4;1;1;1;1;1;0;8;0;8;3;8;2;224,4755727;4;46,28246753;5,75;8,049124788; 
673;351;10558;3;10;2;1;5;1;1;1;1;1;0;7;0;5;3;8;2;194,8692091;3;46,28246753;5,75;8,049124788;0,672090728
673;351;12244;3;10;1;12;4;1;1;1;1;1;0;6;0;7;3;8;2;177,0659154;2;46,28246753;5,75;8,049124788;-0,128265189
673;351;12275;3;10;2;2;5;1;1;3;4;4;0;7;0;7;3;8;2;255,3656727;5;46,28246753;5,75;8,049124788;-2,039530566
673;351;13271;3;10;2;4;4;1;1;1;1;1;0;9;0;8;3;8;2;209,8445092;3;46,28246753;5,75;8,049124788;0,010542861
673;351;14012;3;10;1;4;4;1;1;1;1;4;0;6;0;6;3;8;2;171,3723167;2;46,28246753;5,75;8,049124788; 
673;351;18972;3;10;2;5;4;1;1;1;1;2;0;7;0;7;3;8;2;228,184506;4;46,28246753;5,75;8,049124788;0,666118136
673;351;19054;3;10;2;10;3;1;3;1;1;1;0;7;0;4;3;8;2;139,6958742;1;46,28246753;5,75;8,049124788; 
673;351;16341;3;10;1;12;3;1;3;1;1;1;0;6;0;7;3;8;2;194,3142147;3;46,28246753;5,75;8,049124788;0,632531678
673;351;16729;3;10;2;7;3;1;3;3;3;3;0;6;0;4;3;8;2;175,5736019;2;46,28246753;5,75;8,049124788;0,493723628
673;351;17990;3;10;2;7;4;1;1;3;3;3;0;6;0;5;3;8;2;167,6728385;2;46,28246753;5,75;8,049124788;0,323848961
673;351;17991;3;10;1;12;3;3;3;9;9;3;0;7;0;5;3;8;2;227,9848115;4;46,28246753;5,75;8,049124788;-0,265515881
880;767;5040;2;10;2;3;5;1;1;1;1;1;0;5;0;7;2;17;5;169,9640858;2;10,63888889;1;10,63888889;1,603724744
880;767;5041;2;10;2;6;4;1;1;1;1;1;0;7;0;5;2;17;5;173,0297274;2;10,63888889;1;10,63888889;1,102490828
880;767;5042;2;10;2;11;4;1;1;1;1;1;0;3;0;3;2;17;5;137,3432127;1;10,63888889;1;10,63888889; 
880;767;5044;2;10;2;10;4;1;1;1;1;1;0;8;0;7;2;17;5;213,8031884;4;10,63888889;1;10,63888889;-0,770144205
880;767;5045;2;10;2;7;4;1;1;1;1;1;0;8;0;8;2;17;5;218,816566;4;10,63888889;1;10,63888889;0,668429828
880;767;5132;2;10;1;4;4;1;1;1;1;1;0;7;0;7;2;17;5;216,190799;4;10,63888889;1;10,63888889;-1,626779506
880;767;5133;2;10;2;5;4;1;1;1;1;1;0;8;0;6;2;17;5;190,3932332;3;10,63888889;1;10,63888889;-0,125953497
880;767;5134;2;10;2;6;4;1;1;1;1;1;0;6;0;6;2;17;5;193,3986077;3;10,63888889;1;10,63888889;0,828743778
880;767;5138;2;10;2;11;4;1;1;1;2;1;0;7;0;6;2;17;5;182,5185938;2;10,63888889;1;10,63888889;-0,924752055
880;767;5140;2;10;2;5;4;1;1;1;1;1;0;5;0;3;2;17;5;143,8573012;1;10,63888889;1;10,63888889;0,080680706
880;767;5141;2;10;1;2;5;1;1;1;1;1;0;8;0;8;2;17;5;246,2767886;5;10,63888889;1;10,63888889;1,292730336
880;767;5142;2;10;2;2;4;1;1;1;1;2;0;4;0;4;2;17;5;164,473969;2;10,63888889;1;10,63888889;0,213853494
880;767;5143;2;10;1;5;4;1;1;1;1;1;0;8;0;6;2;17;5;228,3081674;4;10,63888889;1;10,63888889;1,760377794
880;767;5145;2;10;1;8;4;1;1;1;1;1;0;6;0;4;2;17;5;164,6873291;2;10,63888889;1;10,63888889;-2,275753697
880;767;13385;2;10;1;2;5;1;1;1;1;1;0;9;0;9;2;17;5;241,176494;5;10,63888889;1;10,63888889;0,356472935
880;767;13386;2;10;1;12;4;1;1;1;1;1;0;7;0;8;2;17;5;224,3387761;4;10,63888889;1;10,63888889;0,080680706
880;767;13389;2;10;2;11;4;1;1;1;1;1;0;8;0;8;2;17;5;196,9615509;3;10,63888889;1;10,63888889;1,254786986
880;767;13390;2;10;1;5;4;1;1;1;1;1;0;8;0;6;2;17;5;219,6135669;4;10,63888889;1;10,63888889;-0,265515881
880;768;1784;3;10;1;9;4;1;1;1;1;1;0;7;0;8;3;17;5;177,5984228;2;7,148148148;1,416666667;5,045751634;0,356472935
880;768;2186;3;10;1;11;4;1;1;1;1;1;0;5;0;6;3;17;5;133,0317006;1;7,148148148;1,416666667;5,045751634;0,493723628
880;768;4770;3;10;1;1;5;1;1;1;1;1;0;6;0;6;3;17;5;185,9795828;2;7,148148148;1,416666667;5,045751634;-0,945270908
880;768;4878;3;10;1;8;4;1;1;1;1;1;0;6;0;8;3;17;5;123,0877091;1;7,148148148;1,416666667;5,045751634; 
880;768;4879;3;10;1;7;4;1;1;1;1;1;0;6;0;5;3;17;5;183,2754614;2;7,148148148;1,416666667;5,045751634;-2,125326861
880;768;5046;3;10;1;2;5;1;1;1;1;1;0;5;0;5;3;17;5;190,5306685;3;7,148148148;1,416666667;5,045751634;-1,654424647
880;768;6204;3;10;2;2;5;1;1;1;1;1;0;6;0;5;3;17;5;150,9844877;1;7,148148148;1,416666667;5,045751634;0,943792578
880;768;8264;3;10;1;12;4;1;1;1;4;1;0;5;0;5;3;17;5;189,562718;3;7,148148148;1,416666667;5,045751634;0,963682778
880;768;10696;3;10;1;2;5;1;1;1;1;1;0;6;0;5;3;17;5;194,6093131;3;7,148148148;1,416666667;5,045751634;-0,289541623
880;768;10697;3;10;1;8;4;1;1;1;1;1;0;6;0;7;3;17;5;173,5362723;2;7,148148148;1,416666667;5,045751634;-0,720072794
880;768;18788;3;10;2;10;4;1;1;1;1;1;0;6;0;5;3;17;5;187,1438004;2;7,148148148;1,416666667;5,045751634;-1,778809172
880;768;11650;3;10;2;10;4;1;1;1;1;1;0;7;0;8;3;17;5;216,190799;4;7,148148148;1,416666667;5,045751634;-0,887504697
880;768;11652;3;10;2;9;4;1;1;1;1;1;0;6;0;8;3;17;5;164,7127055;2;7,148148148;1,416666667;5,045751634;1,276988878
880;768;13383;3;10;1;9;4;1;1;1;1;1;0;6;0;6;3;17;5;179,6307789;2;7,148148148;1,416666667;5,045751634;-0,128265189
880;768;18085;3;10;2;1;5;4;1;9;9;9;0;6;0;6;3;17;5;162,9194804;1;7,148148148;1,416666667;5,045751634; 
880;769;4114;3;10;2;8;4;1;1;1;1;3;0;6;0;5;3;17;5;166,56881;2;7,148148148;1,416666667;5,045751634;0,213853494
880;769;5135;3;10;2;1;5;1;1;1;1;1;0;6;0;4;3;17;5;169,5213308;2;7,148148148;1,416666667;5,045751634;-0,439259597
880;769;5136;3;10;2;11;4;1;1;1;1;1;0;7;0;5;3;17;5;197,3919482;3;7,148148148;1,416666667;5,045751634;0,213853494
880;769;5137;3;10;2;8;4;1;1;1;9;1;0;7;0;5;3;17;5;175,4143326;2;7,148148148;1,416666667;5,045751634; 
880;769;5139;3;10;1;8;4;1;1;1;1;1;0;6;0;4;3;17;5;186,3459493;2;7,148148148;1,416666667;5,045751634;0,185040911
880;769;6201;3;10;1;8;4;1;1;1;1;1;0;7;0;5;3;17;5;192,5370979;3;7,148148148;1,416666667;5,045751634;-0,71912973
880;769;6202;3;10;1;5;4;1;1;1;1;1;0;6;0;5;3;17;5;218,7460452;4;7,148148148;1,416666667;5,045751634;0,216165186
880;769;6203;3;10;1;12;4;1;1;1;1;1;0;6;0;5;3;17;5;185,6604105;2;7,148148148;1,416666667;5,045751634;0,043166835
880;769;7088;3;10;1;1;5;1;1;1;1;1;0;6;0;6;3;17;5;209,8445092;3;7,148148148;1,416666667;5,045751634;0,010542861
880;769;7090;3;10;1;11;4;1;1;1;1;1;0;6;0;7;3;17;5;248,1993651;5;7,148148148;1,416666667;5,045751634;-0,620426231
880;769;7446;3;10;1;7;4;1;1;1;1;1;0;7;0;4;3;17;5;179,3735001;2;7,148148148;1,416666667;5,045751634;0,162839019
880;769;8263;3;10;1;12;4;1;1;1;1;1;0;7;0;7;3;17;5;218,9458983;4;7,148148148;1,416666667;5,045751634;0,482813703
880;769;10698;3;10;1;7;4;1;1;1;1;1;0;4;0;5;3;17;5;192,5370979;3;7,148148148;1,416666667;5,045751634;0,96599447
880;769;11651;3;10;1;12;4;1;1;1;1;1;0;6;0;7;3;17;5;206,119047;3;7,148148148;1,416666667;5,045751634;0,473833427
880;769;11653;3;10;1;2;5;1;1;1;1;1;0;7;0;9;3;17;5;264,0496928;5;7,148148148;1,416666667;5,045751634;0,49603532
880;769;11654;3;10;1;2;5;1;1;1;1;1;0;5;0;7;3;17;5;242,0985749;5;7,148148148;1,416666667;5,045751634;-1,200810797
880;769;18825;3;10;1;7;4;1;1;1;1;1;0;6;0;5;3;17;5;162,1336344;1;7,148148148;1,416666667;5,045751634;-1,516035688
880;769;11683;3;10;1;4;4;1;1;1;1;1;0;4;0;3;3;17;5;158,306036;1;7,148148148;1,416666667;5,045751634;-0,559505222
880;769;13384;3;10;1;12;4;1;1;1;1;1;0;6;0;5;3;17;5;214,3829969;4;7,148148148;1,416666667;5,045751634;0,945837778
880;769;13387;3;10;1;7;4;1;1;1;1;1;0;7;0;4;3;17;5;213,8120479;4;7,148148148;1,416666667;5,045751634;0,206754961
880;769;13388;3;10;1;7;4;1;1;1;1;1;0;7;0;7;3;17;5;182,9003746;2;7,148148148;1,416666667;5,045751634;-0,887504697
884;776;1039;3;10;1;7;4;1;1;1;1;3;0;5;0;4;3;17;5;212,8796476;4;6,954954955;4,918918919;1,413919414;-0,265515881
884;776;1524;3;10;1;1;4;1;1;1;1;1;0;6;0;6;3;17;5;202,4000086;3;6,954954955;4,918918919;1,413919414;-0,300451547
884;776;1525;3;10;1;4;4;1;1;1;1;1;0;6;0;6;3;17;5;233,9549175;4;6,954954955;4,918918919;1,413919414;0,030699553
884;776;2289;3;10;1;5;4;1;1;1;1;1;0;7;0;6;3;17;5;214,7517103;4;6,954954955;4,918918919;1,413919414;-0,099452606
884;776;2290;3;10;1;8;4;1;1;1;1;1;0;8;0;8;3;17;5;265,9890719;5;6,954954955;4,918918919;1,413919414;-1,813389389
884;776;2498;3;10;1;8;4;1;1;1;1;1;0;6;0;7;3;17;5;256,4933014;5;6,954954955;4,918918919;1,413919414;-0,611445955
884;776;3244;3;10;2;10;4;1;1;1;1;1;0;7;0;5;3;17;5;218,3791242;4;6,954954955;4,918918919;1,413919414;1,568093086
884;776;4760;3;10;1;9;4;1;1;1;1;1;0;7;0;9;3;17;5;263,0814995;5;6,954954955;4,918918919;1,413919414;-0,426792315
884;776;5829;3;10;1;5;4;1;1;1;1;1;0;6;0;6;3;17;5;256,3636976;5;6,954954955;4,918918919;1,413919414;0,480502011
884;776;7977;3;10;1;9;4;1;1;1;1;1;0;5;0;4;3;17;5;193,0239159;3;6,954954955;4,918918919;1,413919414;-1,813389389
884;776;10681;3;10;1;5;4;1;1;1;1;1;0;6;0;6;3;17;5;233,7313904;4;6,954954955;4,918918919;1,413919414;0,493723628
884;776;10682;3;10;1;6;4;1;1;1;1;1;0;6;0;7;3;17;5;274,8346157;5;6,954954955;4,918918919;1,413919414;0,061823828
884;776;12035;3;10;2;10;4;1;1;1;1;1;0;6;0;7;3;17;5;234,97996;4;6,954954955;4,918918919;1,413919414;1,324658338
884;776;13410;3;10;1;5;4;1;1;1;1;1;0;7;0;7;3;17;5;255,0556246;5;6,954954955;4,918918919;1,413919414;-1,030124139
884;776;17203;3;10;1;8;3;1;3;1;1;1;0;6;0;5;3;17;5;209,8252166;3;6,954954955;4,918918919;1,413919414;1,100445628
884;776;17614;3;10;1;9;4;1;1;1;1;1;0;5;0;4;3;17;5;166,7625627;2;6,954954955;4,918918919;1,413919414;0,213853494
884;777;498;3;10;1;4;4;1;1;1;1;1;0;7;0;6;3;17;5;190,5080068;3;6,954954955;4,918918919;1,413919414;0,977112544
884;777;518;3;10;1;9;4;1;1;1;1;1;0;7;0;5;3;17;5;127,5678786;1;6,954954955;4,918918919;1,413919414;-2,140729098
884;777;746;3;10;1;1;4;1;1;1;1;1;0;6;0;5;3;17;5;181,6247967;2;6,954954955;4,918918919;1,413919414;1,257098678
884;777;747;3;10;1;5;4;1;1;1;1;1;0;6;0;5;3;17;5;198,3921395;3;6,954954955;4,918918919;1,413919414;1,32697003
884;777;748;3;10;1;2;5;1;1;1;1;1;0;6;0;6;3;17;5;202,2107254;3;6,954954955;4,918918919;1,413919414;-1,048781131
884;777;2288;3;10;2;12;4;1;1;1;1;1;0;7;0;4;3;17;5;224,4755727;4;6,954954955;4,918918919;1,413919414;-0,750254005
884;777;2351;3;10;1;9;4;1;1;1;1;1;0;7;0;7;3;17;5;223,2051247;4;6,954954955;4,918918919;1,413919414;-0,611445955
884;777;4771;3;10;1;7;4;1;1;1;1;1;0;6;0;4;3;17;5;214,3829969;4;6,954954955;4,918918919;1,413919414;-0,097140914
884;777;6612;3;10;1;6;4;1;1;1;1;1;0;9;0;7;3;17;5;224,3387761;4;6,954954955;4,918918919;1,413919414;-0,580171189
884;777;6714;3;10;1;3;4;1;1;1;1;1;0;6;0;5;3;17;5;201,649823;3;6,954954955;4,918918919;1,413919414;0,080680706
884;777;8749;3;10;1;4;4;1;1;1;1;1;0;8;0;6;3;17;5;193,3986077;3;6,954954955;4,918918919;1,413919414;-0,887504697
884;777;9265;3;10;1;7;4;1;1;1;1;1;0;7;0;5;3;17;5;222,9720492;4;6,954954955;4,918918919;1,413919414;0,321537269
884;777;9310;3;10;1;7;4;1;1;3;3;3;0;5;0;4;3;17;5;157,6010049;1;6,954954955;4,918918919;1,413919414;-1,342061611
884;777;9311;3;10;1;1;5;1;1;1;1;1;0;6;0;5;3;17;5;187,5825739;2;6,954954955;4,918918919;1,413919414;0,010542861
884;777;9596;3;10;1;2;4;1;1;1;1;1;0;6;0;6;3;17;5;214,1357057;4;6,954954955;4,918918919;1,413919414;-0,576510289
884;777;10543;3;10;1;11;4;1;1;3;2;2;0;6;0;4;3;17;5;210,1387518;3;6,954954955;4,918918919;1,413919414;-1,030124139
884;777;10545;3;10;1;10;4;1;1;1;1;1;0;5;0;4;3;17;5;229,5266973;4;6,954954955;4,918918919;1,413919414; 
884;777;13707;3;10;1;3;5;1;1;1;1;1;0;7;0;6;3;17;5;247,1592928;5;6,954954955;4,918918919;1,413919414;1,415796928
884;777;13763;3;10;1;6;4;1;1;1;1;1;0;6;0;6;3;17;5;254,6799695;5;6,954954955;4,918918919;1,413919414;0,355123728
884;777;18955;3;10;1;2;4;1;1;1;1;1;0;7;0;6;3;17;5;229,5266973;4;6,954954955;4,918918919;1,413919414;-2,087491888
884;777;14681;3;10;1;11;4;1;1;1;1;1;0;7;0;5;3;17;5;200,4025793;3;6,954954955;4,918918919;1,413919414;0,666118136
885;778;2028;4;10;2;11;4;1;1;1;1;1;0;6;0;5;3;17;5;101,7487615;1;9,91954023;1,827586207;5,427672956;0,375789695
885;778;2029;4;10;2;12;4;1;1;1;1;1;0;6;0;4;3;17;5;130,7133065;1;9,91954023;1,827586207;5,427672956; 
885;778;2031;4;10;2;9;4;1;1;1;1;1;0;7;0;6;3;17;5;160,0072704;1;9,91954023;1,827586207;5,427672956;-0,720781656
885;778;2032;4;10;2;10;4;1;1;1;1;1;0;6;0;4;3;17;5;167,6728385;2;9,91954023;1,827586207;5,427672956;-0,887504697
885;778;3572;4;10;2;9;4;1;1;1;1;1;0;7;0;5;3;17;5;165,7145665;2;9,91954023;1,827586207;5,427672956;-0,569411756
885;778;3574;4;10;2;2;5;1;1;1;1;1;0;6;0;6;3;17;5;170,8956003;2;9,91954023;1,827586207;5,427672956;-1,030124139
885;778;3575;4;10;2;5;4;1;1;1;1;1;0;5;0;3;3;17;5;134,3988034;1;9,91954023;1,827586207;5,427672956;-0,887504697
885;778;18420;4;10;2;7;4;1;1;1;1;1;0;6;0;6;3;17;5;171,147756;2;9,91954023;1,827586207;5,427672956;-0,843514256
885;778;4890;4;10;2;2;4;1;1;1;1;1;0;7;0;3;3;17;5;145,1976855;1;9,91954023;1,827586207;5,427672956;-1,063560105
885;778;5043;4;10;2;6;4;1;1;1;1;1;0;7;0;4;3;17;5;148,688459;1;9,91954023;1,827586207;5,427672956;-0,569411756
885;778;10948;4;10;2;3;4;1;1;1;1;1;0;8;0;8;3;17;5;185,6604105;2;9,91954023;1,827586207;5,427672956;-0,911530439
885;778;10949;4;10;2;12;4;1;1;1;1;1;0;7;0;4;3;17;5;134,8756641;1;9,91954023;1,827586207;5,427672956;-1,191400573
885;778;11663;4;10;2;7;4;1;1;1;1;1;0;5;0;4;3;17;5;142,5035705;1;9,91954023;1,827586207;5,427672956;-0,720072794
885;778;17199;4;10;2;1;3;1;3;1;9;1;0;7;0;7;3;17;5;147,9844093;1;9,91954023;1,827586207;5,427672956;0,784827836
885;778;17202;4;10;2;8;3;1;3;1;1;1;0;7;0;6;3;17;5;128,1476498;1;9,91954023;1,827586207;5,427672956;-1,048781131
885;778;19195;4;10;2;5;2;4;3;9;9;9;0;5;0;5;3;17;5;160,7486852;1;9,91954023;1,827586207;5,427672956;-1,626779506
885;778;18145;4;10;2;9;2;4;3;9;9;9;0;4;0;3;3;17;5;148,2581843;1;9,91954023;1,827586207;5,427672956; 
885;779;1785;4;10;2;7;4;1;1;3;3;3;0;7;0;6;3;17;5;173,5362723;2;9,91954023;1,827586207;5,427672956;-0,569411756
885;779;2185;4;10;2;2;4;1;1;1;1;1;0;7;0;7;3;17;5;130,7133065;1;9,91954023;1,827586207;5,427672956; 
885;779;2530;4;10;2;8;3;1;3;1;1;1;0;6;0;6;3;17;5;162,9194804;1;9,91954023;1,827586207;5,427672956; 
885;779;2722;4;10;2;7;4;1;1;1;1;1;0;6;0;5;3;17;5;158,4344214;1;9,91954023;1,827586207;5,427672956;-0,559505222
885;779;3573;4;10;2;7;4;1;1;1;1;1;0;7;0;7;3;17;5;153,7126787;1;9,91954023;1,827586207;5,427672956;1,098133936
885;779;4115;4;10;2;1;5;1;1;1;1;1;0;6;0;4;3;17;5;145,8745817;1;9,91954023;1,827586207;5,427672956;-0,569411756
885;779;5470;4;10;2;7;4;1;1;1;1;1;0;7;0;3;3;17;5;163,4355911;1;9,91954023;1,827586207;5,427672956;-0,426792315
885;779;5471;4;10;2;9;4;1;1;1;1;1;0;8;0;6;3;17;5;174,7654187;2;9,91954023;1,827586207;5,427672956;-0,569411756
885;779;7089;4;10;2;6;4;1;1;1;1;1;0;7;0;6;3;17;5;156,6803082;1;9,91954023;1,827586207;5,427672956;0,010542861
885;779;7321;4;10;2;1;4;1;1;1;1;1;0;7;0;6;3;17;5;142,5035705;1;9,91954023;1,827586207;5,427672956;-1,341118547
885;779;11153;4;10;1;9;4;1;1;1;1;1;0;6;0;5;3;17;5;146,5787585;1;9,91954023;1,827586207;5,427672956;-1,65376488
885;779;17227;4;10;1;6;3;1;3;1;1;1;0;6;0;5;3;17;5;155,4461966;1;9,91954023;1,827586207;5,427672956;-1,814332453
881;770;1038;2;10;2;2;5;1;1;1;1;1;0;7;0;6;2;17;5;189,4663994;3;11,82051282;3,102564103;3,809917355;0,012854553
881;770;2225;2;10;2;5;4;1;1;1;1;1;0;6;0;6;2;17;5;198,7711527;3;11,82051282;3,102564103;3,809917355;0,010542861
881;770;3245;2;10;2;7;4;1;1;1;1;1;0;6;0;4;2;17;5;177,0659154;2;11,82051282;3,102564103;3,809917355;-1,154508664
881;770;3246;2;10;2;12;4;1;1;1;1;1;0;6;0;3;2;17;5;147,9844093;1;11,82051282;3,102564103;3,809917355;0,791762912
881;770;18438;2;10;2;3;5;1;1;1;1;1;0;6;0;6;2;17;5;185,0094679;2;11,82051282;3,102564103;3,809917355;-0,060249005
881;770;5437;2;10;2;9;4;1;1;1;1;1;0;6;0;5;2;17;5;174,9141454;2;11,82051282;3,102564103;3,809917355;0,82739457
881;770;18598;2;10;2;11;4;1;1;1;1;1;0;6;0;5;2;17;5;165,2258978;2;11,82051282;3,102564103;3,809917355;0,044129319
881;770;7475;2;10;2;4;4;1;1;1;1;1;0;5;0;4;2;17;5;182,9003746;2;11,82051282;3,102564103;3,809917355;0,162839019
881;770;18602;2;10;2;6;4;1;1;1;1;1;0;6;0;5;2;17;5;160,0072704;1;11,82051282;3,102564103;3,809917355;-1,152196972
881;770;7836;2;10;2;8;4;1;1;1;1;1;0;7;0;9;2;17;5;228,7113319;4;11,82051282;3,102564103;3,809917355;0,045478527
881;770;7838;2;10;2;1;5;1;1;1;1;1;0;6;0;8;2;17;5;173,2938964;2;11,82051282;3,102564103;3,809917355;0,473833427
881;770;8299;2;10;2;12;4;1;1;1;1;1;0;6;0;6;2;17;5;167,2185818;2;11,82051282;3,102564103;3,809917355; 
881;770;18662;2;10;2;10;4;1;1;1;1;1;0;5;0;8;2;17;5;182,9003746;2;11,82051282;3,102564103;3,809917355;-1,778809172
881;770;8580;2;10;2;9;4;1;1;1;2;1;0;7;0;6;2;17;5;158,4344214;1;11,82051282;3,102564103;3,809917355; 
881;770;8583;2;10;2;12;4;1;1;1;1;1;0;7;0;6;2;17;5;212,8796476;4;11,82051282;3,102564103;3,809917355;-0,309431823
881;770;18721;2;10;2;5;4;1;1;1;1;1;0;5;0;4;2;17;5;128,1446386;1;11,82051282;3,102564103;3,809917355;-1,156820356
881;770;18744;2;10;2;5;4;1;1;1;1;1;0;6;0;7;2;17;5;198,3831638;3;11,82051282;3,102564103;3,809917355;-0,99323223
881;770;10285;2;10;2;10;4;1;1;1;1;1;0;6;0;4;2;17;5;174,0861081;2;11,82051282;3,102564103;3,809917355;-0,265515881
881;770;10501;2;10;2;8;4;1;1;1;1;1;0;6;0;6;2;17;5;178,7691789;2;11,82051282;3,102564103;3,809917355;1,760377794
881;770;19146;2;10;1;5;3;1;3;1;1;1;0;6;0;4;2;17;5;195,4736212;3;11,82051282;3,102564103;3,809917355;-1,465503072
881;770;17204;2;10;1;9;3;1;3;1;1;1;0;5;0;6;2;17;5;102,2414614;1;11,82051282;3,102564103;3,809917355; 
881;771;736;2;10;2;11;4;1;1;1;1;1;0;7;0;7;3;17;5;201,7604945;3;11,82051282;3,102564103;3,809917355;0,963682778
881;771;1037;2;10;2;5;4;1;1;1;1;1;0;6;0;4;3;17;5;155,4461966;1;11,82051282;3,102564103;3,809917355;-0,611445955
881;771;1040;2;10;2;11;4;1;1;1;1;1;0;6;0;4;3;17;5;178,1115749;2;11,82051282;3,102564103;3,809917355;0,977112544
881;771;2224;2;10;2;12;4;1;1;1;1;1;0;5;0;4;3;17;5;145,8745817;1;11,82051282;3,102564103;3,809917355;-1,653056019
881;771;2818;2;10;1;6;4;1;1;1;1;1;0;7;0;6;3;17;5;233,4018901;4;11,82051282;3,102564103;3,809917355;1,257098678
881;771;3256;2;10;1;8;4;1;1;1;1;1;0;5;0;4;3;17;5;195,4736212;3;11,82051282;3,102564103;3,809917355;-0,834267488
881;771;18376;2;10;1;6;4;1;1;1;1;1;0;8;0;6;3;17;5;178,1115749;2;11,82051282;3,102564103;3,809917355;1,433641928
881;771;18490;2;10;1;5;4;1;1;1;9;1;0;7;0;4;3;17;5;179,5706499;2;11,82051282;3,102564103;3,809917355;-1,465503072
881;771;7681;2;10;1;11;4;1;1;1;1;1;0;6;0;6;3;17;5;202,7308436;3;11,82051282;3,102564103;3,809917355; 
881;771;8300;2;10;2;8;4;1;1;1;1;1;0;9;0;6;3;17;5;177,6059462;2;11,82051282;3,102564103;3,809917355;1,415796928
881;771;8581;2;10;1;7;4;1;1;1;1;1;0;6;0;5;3;17;5;179,3735001;2;11,82051282;3,102564103;3,809917355;0,355123728
881;771;8630;2;10;2;5;4;1;1;1;1;1;0;8;0;7;3;17;5;168,8895892;2;11,82051282;3,102564103;3,809917355;-1,359775539
881;771;10544;2;10;1;1;5;1;1;1;1;1;0;8;0;8;3;17;5;166,4791602;2;11,82051282;3,102564103;3,809917355;0,165150711
881;771;12224;2;10;2;6;4;1;1;1;1;1;0;4;0;4;3;17;5;153,7126787;1;11,82051282;3,102564103;3,809917355; 
881;771;12317;2;10;2;4;4;1;1;1;1;1;0;9;0;7;3;17;5;191,5243917;3;11,82051282;3,102564103;3,809917355;0,204443269
881;771;12319;2;10;2;1;5;1;1;1;1;1;0;9;0;8;3;17;5;205,6479425;3;11,82051282;3,102564103;3,809917355;1,257098678
881;771;18887;2;10;2;2;5;1;1;1;1;1;0;9;0;9;3;17;5;202,2107254;3;11,82051282;3,102564103;3,809917355;0,010542861
881;771;14682;2;10;1;2;5;1;1;1;1;1;0;7;0;6;3;17;5;205,5550421;3;11,82051282;3,102564103;3,809917355;-0,559505222
882;772;1036;1;10;1;10;4;1;1;1;1;1;0;7;0;5;2;17;5;277,5690596;5;5,875555556;3,488888889;1,684076433;1,568093086
