SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;TIPO_SCUOLA;grado;genere;mese;anno;luogo;regolarità;origine;luogo_padre;luogo_madre;voto_scritto_ita;voto_orale_ita;voto_scritto_mat;voto_orale_mat;codice_orario;Cod_Reg;Areageo_5;WLE_ITA_200;LIVELLI_WLE_ITA;peso_studente;peso_classe;peso_scuola;ESCS_studente
573;151;6516;1;10;2;5;4;1;1;1;1;1;99;99;99;99;9;4;1;229,790799654766;4;48,28;4,34;11,1244239631336;1,13607728601271
573;151;6965;1;10;1;10;4;1;1;1;1;1;99;99;99;99;9;4;1;273,355245841006;5;48,28;4,34;11,1244239631336;,965994469776393
573;151;8349;1;10;2;9;4;1;1;1;1;1;99;99;99;99;9;4;1;224,03052718826;4;48,28;4,34;11,1244239631336;2,2303369445831
573;151;9143;1;10;2;7;4;1;1;1;1;3;99;99;99;99;9;4;1;234,579342945372;4;48,28;4,34;11,1244239631336;2,26688833074562
573;151;10019;1;10;1;3;4;1;1;1;1;4;99;99;99;99;9;4;1;254,871581047562;5;48,28;4,34;11,1244239631336;,943792577709897
573;151;10204;1;10;1;7;4;1;1;1;1;1;99;99;99;99;9;4;1;241,947198955957;4;48,28;4,34;11,1244239631336;2,03805223628029
573;151;12775;1;10;2;11;4;1;1;1;1;1;99;99;99;99;9;4;1;234,20758170905;4;48,28;4,34;11,1244239631336;1,41579692794348
573;151;13414;1;10;1;9;4;1;1;1;1;1;99;99;99;99;9;4;1;244,639571405996;4;48,28;4,34;11,1244239631336;,044129319453612
573;151;14030;1;10;1;12;4;1;1;1;4;1;99;99;99;99;9;4;1;231,126756089319;4;48,28;4,34;11,1244239631336;1,4493833861789
573;151;15642;1;10;1;5;4;1;1;1;1;1;99;99;99;99;9;4;1;237,342915965248;4;48,28;4,34;11,1244239631336;1,4493833861789
573;151;15904;1;10;2;5;4;1;1;1;1;1;99;99;99;99;9;4;1;253,970781978209;5;48,28;4,34;11,1244239631336;,981735927940904
573;151;16405;1;10;1;12;3;1;3;1;4;1;99;99;99;99;9;4;1;245,162434749171;4;48,28;4,34;11,1244239631336;1,13607728601271
573;151;17475;1;10;1;1;5;1;1;1;1;1;99;99;99;99;9;4;1;233,516463558318;4;48,28;4,34;11,1244239631336;,652688369610199
573;151;17789;1;10;2;2;4;3;1;1;2;1;99;99;99;99;9;4;1;252,249743874934;5;48,28;4,34;11,1244239631336;2,2303369445831
573;151;17958;1;10;1;4;4;1;1;1;1;1;99;99;99;99;9;4;1;241,005311836106;4;48,28;4,34;11,1244239631336;1,57244997802657
573;151;17959;1;10;1;8;4;1;1;1;1;1;99;99;99;99;9;4;1;259,341162257559;5;48,28;4,34;11,1244239631336;1,76037779433381
573;151;17983;1;10;2;8;4;1;1;3;4;4;99;99;99;99;9;4;1;235,445706864795;4;48,28;4,34;11,1244239631336;-,266865088701292
573;152;817;1;10;1;3;3;1;3;3;4;4;99;99;99;99;9;4;1;194,965550953746;3;48,28;4,34;11,1244239631336;-1,0301241386041
573;152;965;1;10;2;2;5;1;1;1;2;1;99;99;99;99;9;4;1;225,077908893718;4;48,28;4,34;11,1244239631336;1,41579692794348
573;152;1508;1;10;2;7;4;1;1;1;1;2;99;99;99;99;9;4;1;259,562799560051;5;48,28;4,34;11,1244239631336;1,13607728601271
573;152;3480;1;10;2;3;4;1;1;1;1;2;99;99;99;99;9;4;1;225,802576078466;4;48,28;4,34;11,1244239631336;1,74694802818059
573;152;3589;1;10;1;3;4;1;1;1;1;1;99;99;99;99;9;4;1;229,995355112373;4;48,28;4,34;11,1244239631336;1,25914387786038
573;152;3656;1;10;1;9;4;1;1;1;1;1;99;99;99;99;9;4;1;207,571647907423;3;48,28;4,34;11,1244239631336;1,79692918049633
573;152;4488;1;10;2;6;4;1;1;1;1;1;99;99;99;99;9;4;1;222,007750331542;4;48,28;4,34;11,1244239631336;1,91703084441691
573;152;5125;1;10;1;11;4;1;1;1;1;1;99;99;99;99;9;4;1;230,431103320614;4;48,28;4,34;11,1244239631336;1,10480251978857
573;152;5192;1;10;1;9;4;1;1;1;1;1;99;99;99;99;9;4;1;243,594090615587;4;48,28;4,34;11,1244239631336;1,76037779433381
573;152;5304;1;10;2;10;4;1;1;1;1;1;99;99;99;99;9;4;1;227,262618095791;4;48,28;4,34;11,1244239631336;1,79692918049633
573;152;5312;1;10;2;9;4;1;1;3;4;4;99;99;99;99;9;4;1;256,020966810082;5;48,28;4,34;11,1244239631336;,165150711316993
573;152;6824;1;10;1;7;4;1;1;1;1;1;99;99;99;99;9;4;1;236,767898902737;4;48,28;4,34;11,1244239631336;1,72474613611409
573;152;6903;1;10;1;5;4;1;1;1;1;1;99;99;99;99;9;4;1;177,292104110083;2;48,28;4,34;11,1244239631336;1,4114400359479
573;152;6904;1;10;1;3;4;1;1;1;1;1;99;99;99;99;9;4;1;218,118568656074;4;48,28;4,34;11,1244239631336;,32180376140009
573;152;6905;1;10;1;2;4;1;1;1;1;1;99;99;99;99;9;4;1;240,275870607569;4;48,28;4,34;11,1244239631336; 
573;152;6919;1;10;1;3;4;1;1;1;1;1;99;99;99;99;9;4;1;289,446317436167;5;48,28;4,34;11,1244239631336;2,26457663873433
573;152;8220;1;10;1;1;4;1;1;1;1;1;99;99;99;99;9;4;1;241,807181209348;4;48,28;4,34;11,1244239631336;1,17494036418652
573;152;10002;1;10;2;6;4;1;1;1;1;1;99;99;99;99;9;4;1;212,237924805865;3;48,28;4,34;11,1244239631336;1,56809308603099
573;152;10215;1;10;1;9;4;1;1;3;4;4;99;99;99;99;9;4;1;218,02708825027;4;48,28;4,34;11,1244239631336;1,606036436262
573;152;10601;1;10;1;9;4;1;1;1;1;1;99;99;99;99;9;4;1;273,749408938419;5;48,28;4,34;11,1244239631336;1,01366393008085
573;152;11003;1;10;1;3;4;1;1;1;1;1;99;99;99;99;9;4;1;235,445706864795;4;48,28;4,34;11,1244239631336;,791496419622379
573;152;14264;1;10;2;3;4;1;1;1;1;1;99;99;99;99;9;4;1;228,011164861301;4;48,28;4,34;11,1244239631336;2,26688833074562
573;152;15669;1;10;2;4;4;1;1;1;1;1;99;99;99;99;9;4;1;210,53451999848;3;48,28;4,34;11,1244239631336;1,91703084441691
573;152;16106;1;10;2;7;3;1;3;1;1;1;99;99;99;99;9;4;1;190,83024489265;3;48,28;4,34;11,1244239631336; 
573;152;16107;1;10;1;8;2;2;3;2;2;2;99;99;99;99;9;4;1;314,568246618859;5;48,28;4,34;11,1244239631336;1,13607728601271
573;152;17396;1;10;2;8;4;1;1;1;1;1;99;99;99;99;9;4;1;253,010705881777;5;48,28;4,34;11,1244239631336;1,76037779433381
574;153;591;1;10;2;5;4;1;1;3;4;4;99;99;99;99;9;4;1;199,308246728615;3;52,4782608695652;4,02173913043478;13,0486486486486;1,25709867787609
574;153;3115;1;10;1;9;4;1;1;1;1;1;99;99;99;99;9;4;1;207,571647907423;3;52,4782608695652;4,02173913043478;13,0486486486486;,943792577709897
574;153;3586;1;10;2;7;4;1;1;3;4;4;99;99;99;99;9;4;1;204,39295415088;3;52,4782608695652;4,02173913043478;13,0486486486486;-,887504697237505
574;153;4816;1;10;2;8;4;3;1;2;3;3;99;99;99;99;9;4;1;173,407659228333;2;52,4782608695652;4,02173913043478;13,0486486486486;-,265515880927698
574;153;5202;1;10;1;3;4;1;1;1;1;1;99;99;99;99;9;4;1;193,094549687846;3;52,4782608695652;4,02173913043478;13,0486486486486;,321537269373087
574;153;5203;1;10;2;8;4;1;1;1;1;1;99;99;99;99;9;4;1;157,080543538795;2;52,4782608695652;4,02173913043478;13,0486486486486;,482813703478766
574;153;5204;1;10;2;4;4;1;1;1;1;1;99;99;99;99;9;4;1;186,413036868551;3;52,4782608695652;4,02173913043478;13,0486486486486;,635109861566284
574;153;5297;1;10;1;3;5;1;1;1;1;1;99;99;99;99;9;4;1;147,661933524078;1;52,4782608695652;4,02173913043478;13,0486486486486;1,95127053856814
574;153;5363;1;10;2;2;4;1;1;3;4;4;99;99;99;99;9;4;1;145,83024335956;1;52,4782608695652;4,02173913043478;13,0486486486486;-,479935141615653
574;153;8018;1;10;1;5;4;1;1;1;1;1;99;99;99;99;9;4;1;224,03052718826;4;52,4782608695652;4,02173913043478;13,0486486486486;1,13607728601271
574;153;8777;1;10;1;1;4;1;1;1;1;1;99;99;99;99;9;4;1;172,116824292793;2;52,4782608695652;4,02173913043478;13,0486486486486;1,4493833861789
574;153;9619;1;10;1;6;4;1;1;1;1;1;99;99;99;99;9;4;1;185,186602485313;3;52,4782608695652;4,02173913043478;13,0486486486486;,828743777642691
574;153;10169;1;10;1;7;4;1;1;1;1;1;99;99;99;99;9;4;1;251,732372979916;5;52,4782608695652;4,02173913043478;13,0486486486486;1,25709867787609
574;153;10598;1;10;2;9;4;1;1;1;1;4;99;99;99;99;9;4;1;263,190442695233;5;52,4782608695652;4,02173913043478;13,0486486486486;,324115453411381
574;153;10599;1;10;2;5;4;4;1;2;4;4;99;99;99;99;9;4;1;205,884363673659;3;52,4782608695652;4,02173913043478;13,0486486486486;-,887504697237505
574;153;12718;1;10;2;4;4;1;1;3;4;4;99;99;99;99;9;4;1;170,712672557661;2;52,4782608695652;4,02173913043478;13,0486486486486;,355123727608516
574;153;12719;1;10;2;3;4;1;1;1;1;1;99;99;99;99;9;4;1;199,308246728615;3;52,4782608695652;4,02173913043478;13,0486486486486;,321537269373087
574;153;12720;1;10;1;3;5;1;1;1;1;1;99;99;99;99;9;4;1;173,450690772181;2;52,4782608695652;4,02173913043478;13,0486486486486;1,88575607819277
574;153;16389;1;10;1;9;3;1;3;1;1;1;99;99;99;99;9;4;1;231,92280358641;4;52,4782608695652;4,02173913043478;13,0486486486486;1,60372474425071
574;153;16408;1;10;2;6;3;1;3;3;4;4;99;99;99;99;9;4;1;161,486416707562;2;52,4782608695652;4,02173913043478;13,0486486486486;-1,24268153944659
574;153;16439;1;10;1;11;3;1;3;3;2;2;99;99;99;99;9;4;1;111,556473610422;1;52,4782608695652;4,02173913043478;13,0486486486486; 
574;153;16465;1;10;2;9;3;1;3;1;1;1;99;99;99;99;9;4;1;118,60884868592;1;52,4782608695652;4,02173913043478;13,0486486486486; 
574;153;17480;1;10;1;9;4;1;1;3;4;4;99;99;99;99;9;4;1;199,308246728615;3;52,4782608695652;4,02173913043478;13,0486486486486;-,441571288960191
574;153;17736;1;10;1;6;3;9;3;9;9;9;99;99;99;99;9;4;1;152,843471088136;1;52,4782608695652;4,02173913043478;13,0486486486486; 
574;153;17737;1;10;1;8;3;9;3;9;9;9;99;99;99;99;9;4;1;147,74676917592;1;52,4782608695652;4,02173913043478;13,0486486486486; 
574;154;1543;1;10;1;1;5;2;1;1;1;1;99;99;99;99;9;4;1;274,924626339876;5;52,4782608695652;4,02173913043478;13,0486486486486;,965994469776393
574;154;3033;1;10;1;5;4;1;1;1;1;1;99;99;99;99;9;4;1;307,067355875622;5;52,4782608695652;4,02173913043478;13,0486486486486;,635109861566284
574;154;4128;1;10;2;1;4;1;1;1;1;1;99;99;99;99;9;4;1;244,639571405996;4;52,4782608695652;4,02173913043478;13,0486486486486;1,10480251978857
574;154;4130;1;10;2;7;4;1;1;1;1;1;99;99;99;99;9;4;1;189,529872243029;3;52,4782608695652;4,02173913043478;13,0486486486486;1,10249082777728
574;154;6478;1;10;1;9;4;1;1;1;1;1;99;99;99;99;9;4;1;231,126756089319;4;52,4782608695652;4,02173913043478;13,0486486486486;-,4392595969489
574;154;6479;1;10;2;1;5;1;1;1;4;1;99;99;99;99;9;4;1;193,208078380375;3;52,4782608695652;4,02173913043478;13,0486486486486;,984047619952195
574;154;6644;1;10;1;7;4;1;1;1;1;1;99;99;99;99;9;4;1;236,360855341044;4;52,4782608695652;4,02173913043478;13,0486486486486;1,25709867787609
574;154;7250;1;10;2;11;4;4;1;2;4;4;99;99;99;99;9;4;1;195,596844861536;3;52,4782608695652;4,02173913043478;13,0486486486486; 
574;154;8071;1;10;2;9;4;1;1;1;1;1;99;99;99;99;9;4;1;222,235045971334;4;52,4782608695652;4,02173913043478;13,0486486486486;1,56809308603099
574;154;9618;1;10;2;9;4;1;1;1;1;1;99;99;99;99;9;4;1;234,20758170905;4;52,4782608695652;4,02173913043478;13,0486486486486;1,72474613611409
574;154;10600;1;10;1;9;4;1;1;3;4;4;99;99;99;99;9;4;1;222,515799332687;4;52,4782608695652;4,02173913043478;13,0486486486486;-,750254005103803
574;154;11470;1;10;1;8;4;3;1;1;1;3;99;99;99;99;9;4;1;241,807181209348;4;52,4782608695652;4,02173913043478;13,0486486486486;1,64027613041323
574;154;11631;1;10;2;4;4;1;1;1;4;1;99;99;99;99;9;4;1;186,123374136246;3;52,4782608695652;4,02173913043478;13,0486486486486;,482813703478766
574;154;11632;1;10;1;3;4;1;1;1;1;1;99;99;99;99;9;4;1;195,968944839116;3;52,4782608695652;4,02173913043478;13,0486486486486;2,2303369445831
574;154;11643;1;10;2;7;4;1;1;1;1;1;99;99;99;99;9;4;1;249,934698362459;5;52,4782608695652;4,02173913043478;13,0486486486486;1,2547869858648
574;154;13210;1;10;1;2;3;4;3;2;4;4;99;99;99;99;9;4;1;151,889041173581;1;52,4782608695652;4,02173913043478;13,0486486486486;-,141486804842332
574;154;14339;1;10;1;2;4;1;1;3;4;4;99;99;99;99;9;4;1;170,642151554452;2;52,4782608695652;4,02173913043478;13,0486486486486;-,911530439209482
574;154;16407;1;10;1;6;3;1;3;1;1;2;99;99;99;99;9;4;1;188,513320821325;3;52,4782608695652;4,02173913043478;13,0486486486486;2,03805223628029
574;154;16450;1;10;1;11;3;1;3;1;1;1;99;99;99;99;9;4;1;185,186602485313;3;52,4782608695652;4,02173913043478;13,0486486486486;,3587846273934
574;154;17825;1;10;2;2;3;4;3;2;4;4;99;99;99;99;9;4;1;152,851573129772;1;52,4782608695652;4,02173913043478;13,0486486486486;-,266865088701292
574;154;17923;1;10;1;12;4;1;1;3;4;4;99;99;99;99;9;4;1;140,326240687746;1;52,4782608695652;4,02173913043478;13,0486486486486;-,246858888188617
581;166;2376;1;10;1;10;4;1;1;1;1;1;99;99;99;99;9;4;1;187,249905796175;3;134,111111111111;,888888888888889;150,875;1,10480251978857
581;166;3394;1;10;1;4;4;1;1;3;3;3;99;99;99;99;9;4;1;185,186602485313;3;134,111111111111;,888888888888889;150,875;-1,0301241386041
581;166;4150;1;10;1;11;4;1;1;1;1;1;99;99;99;99;9;4;1;159,038689699543;2;134,111111111111;,888888888888889;150,875;,213853494015511
581;166;5236;1;10;1;11;4;1;1;1;4;1;99;99;99;99;9;4;1;200,447899459474;3;134,111111111111;,888888888888889;150,875;,223760028751951
581;166;6089;1;10;1;2;5;1;1;1;1;1;99;99;99;99;9;4;1;270,694336964062;5;134,111111111111;,888888888888889;150,875;1,10480251978857
581;166;6090;1;10;1;1;4;4;1;1;1;1;99;99;99;99;9;4;1;184,71649663902;3;134,111111111111;,888888888888889;150,875;,793808111633669
581;166;6091;1;10;1;1;4;1;1;1;1;1;99;99;99;99;9;4;1;187,249905796174;3;134,111111111111;,888888888888889;150,875;-,887504697237505
581;166;6092;1;10;2;6;4;1;1;1;1;1;99;99;99;99;9;4;1;221,941662938659;4;134,111111111111;,888888888888889;150,875;,473833427460605
581;166;6093;1;10;1;11;3;1;3;1;1;1;99;99;99;99;9;4;1;167,934697190217;2;134,111111111111;,888888888888889;150,875;1,25709867787609
581;166;6094;1;10;1;11;4;1;1;3;3;3;99;99;99;99;9;4;1;185,365291639731;3;134,111111111111;,888888888888889;150,875;-1,18149403797334
581;166;9391;1;10;1;1;4;1;1;1;1;1;99;99;99;99;9;4;1;212,691792729995;3;134,111111111111;,888888888888889;150,875;,496035319527102
581;166;11412;1;10;1;6;4;1;1;1;1;1;99;99;99;99;9;4;1;200,018941410431;3;134,111111111111;,888888888888889;150,875;1,72474613611409
581;166;11916;1;10;1;2;4;1;1;1;1;1;99;99;99;99;9;4;1;190,83024489265;3;134,111111111111;,888888888888889;150,875;,162839019305702
581;166;13335;1;10;1;4;4;1;1;1;1;1;99;99;99;99;9;4;1;136,794737556532;1;134,111111111111;,888888888888889;150,875;,0454785272272052
581;166;13336;1;10;1;11;4;1;1;1;1;1;99;99;99;99;9;4;1;177,100346714788;2;134,111111111111;,888888888888889;150,875;,632798169554993
581;166;13975;1;10;1;1;4;1;1;1;1;1;99;99;99;99;9;4;1;212,700480795852;3;134,111111111111;,888888888888889;150,875;,355123727608516
581;166;16420;1;10;2;12;3;1;3;1;1;1;99;99;99;99;9;4;1;186,706691519733;3;134,111111111111;,888888888888889;150,875;,182729219360907
581;166;16422;1;10;1;10;3;1;3;1;1;1;99;99;99;99;9;4;1;164,474005199994;2;134,111111111111;,888888888888889;150,875;1,88575607819277
575;155;51;4;10;1;6;2;1;3;9;9;9;0;6;0;7;3;4;1;131,378459314334;1;44,4393939393939;6,24242424242424;7,11893203883495;-,265515880927698
575;155;59;4;10;2;12;2;1;3;9;9;9;0;7;0;5;3;4;1;186,706691519733;3;44,4393939393939;6,24242424242424;7,11893203883495;-1,5118052055586
575;155;5514;4;10;1;5;4;1;1;3;4;4;0;7;0;5;3;4;1;170,699390392985;2;44,4393939393939;6,24242424242424;7,11893203883495;,321537269373087
575;155;7852;4;10;2;9;4;1;1;3;4;4;0;7;0;6;3;4;1;186,123374136246;3;44,4393939393939;6,24242424242424;7,11893203883495; 
575;155;8716;4;10;2;2;4;1;1;1;9;1;0;7;0;5;3;4;1;162,645642052298;2;44,4393939393939;6,24242424242424;7,11893203883495; 
575;155;10114;4;10;1;3;2;4;3;2;4;4;0;7;0;7;3;4;1;145,372812949293;1;44,4393939393939;6,24242424242424;7,11893203883495;,355123727608516
575;155;10977;4;10;1;8;3;4;3;2;4;4;0;6;0;5;3;4;1;146,719195206867;1;44,4393939393939;6,24242424242424;7,11893203883495;,0477902192384961
575;155;12697;4;10;1;3;4;1;1;1;1;1;0;8;0;8;3;4;1;186,123374136246;3;44,4393939393939;6,24242424242424;7,11893203883495; 
575;155;16011;4;10;2;7;4;1;1;3;4;4;0;7;0;7;3;4;1;154,340428502756;2;44,4393939393939;6,24242424242424;7,11893203883495;-1,04878113134318
575;155;16391;4;10;2;6;3;1;3;9;9;4;0;5;0;5;3;4;1;157,799777206237;2;44,4393939393939;6,24242424242424;7,11893203883495; 
575;155;16400;4;10;2;7;3;1;3;9;9;4;0;7;0;8;3;4;1;175,333742065531;2;44,4393939393939;6,24242424242424;7,11893203883495;-,922440363246527
575;155;16459;4;10;2;6;2;4;3;2;4;4;0;8;0;8;3;4;1;187,249905796175;3;44,4393939393939;6,24242424242424;7,11893203883495;,0477902192384961
575;155;17036;4;10;2;10;3;1;3;3;4;4;0;8;0;8;3;4;1;205,415339233569;3;44,4393939393939;6,24242424242424;7,11893203883495; 
575;155;17917;4;10;2;9;4;4;1;1;1;1;0;7;0;6;3;4;1;167,409975163374;2;44,4393939393939;6,24242424242424;7,11893203883495; 
575;155;17952;4;10;2;9;4;4;1;9;9;9;0;6;0;5;3;4;1;136,98281669981;1;44,4393939393939;6,24242424242424;7,11893203883495; 
575;155;18100;4;10;2;12;3;4;3;2;2;2;0;6;0;9;3;4;1;145,83024335956;1;44,4393939393939;6,24242424242424;7,11893203883495;,66842982777471
575;156;54;4;10;2;12;2;1;3;1;4;1;0;7;0;5;3;4;1;162,714999107009;2;44,4393939393939;6,24242424242424;7,11893203883495;-1,06356010527
575;156;55;4;10;1;8;2;1;3;3;4;4;0;8;0;9;3;4;1;211,050752603534;3;44,4393939393939;6,24242424242424;7,11893203883495;-,611445955091623
575;156;60;4;10;1;3;2;1;3;9;9;9;0;6;0;8;3;4;1;172,379443594514;2;44,4393939393939;6,24242424242424;7,11893203883495;-,265515880927698
575;156;5513;4;10;2;3;4;1;1;1;1;1;0;8;0;7;3;4;1;191,406437701878;3;44,4393939393939;6,24242424242424;7,11893203883495;,632531677527991
575;156;8110;4;10;1;12;4;1;1;1;1;1;0;7;0;6;3;4;1;186,123374136246;3;44,4393939393939;6,24242424242424;7,11893203883495; 
575;156;16390;4;10;1;4;3;1;3;3;2;4;0;6;0;7;3;4;1;129,587574469063;1;44,4393939393939;6,24242424242424;7,11893203883495;-1,49480013813954
575;156;16414;4;10;2;12;3;1;3;3;4;4;0;7;0;5;3;4;1;195,596844861536;3;44,4393939393939;6,24242424242424;7,11893203883495; 
575;156;16419;4;10;2;7;3;1;3;1;1;4;0;8;0;7;3;4;1;194,67490340846;3;44,4393939393939;6,24242424242424;7,11893203883495;1,10480251978857
575;156;16446;4;10;1;9;3;4;3;9;9;9;0;6;0;33;3;4;1;111,556473610422;1;44,4393939393939;6,24242424242424;7,11893203883495;-,559505221663535
575;156;16448;4;10;1;1;4;1;1;1;1;1;0;7;0;5;3;4;1;167,409975163374;2;44,4393939393939;6,24242424242424;7,11893203883495; 
575;156;16451;4;10;1;5;3;1;3;1;1;1;0;7;0;5;3;4;1;184,120808273634;2;44,4393939393939;6,24242424242424;7,11893203883495;-,265515880927698
575;156;16456;4;10;2;5;3;1;3;1;4;1;0;7;0;5;3;4;1;170,931980146323;2;44,4393939393939;6,24242424242424;7,11893203883495;-,459149797004105
575;156;16467;4;10;2;7;3;1;3;3;4;4;0;6;0;5;3;4;1;134,177905450533;1;44,4393939393939;6,24242424242424;7,11893203883495;-,750254005103803
575;156;17751;4;10;2;3;3;1;3;1;1;1;0;8;0;8;3;4;1;193,208078380375;3;44,4393939393939;6,24242424242424;7,11893203883495;-,30045154693672
575;156;17884;4;10;2;7;3;1;3;3;4;4;0;5;0;5;3;4;1;182,326840273351;2;44,4393939393939;6,24242424242424;7,11893203883495;-1,19140057270978
575;156;18129;4;10;1;8;4;4;1;2;4;4;0;6;0;8;3;4;1;176,97196494407;2;44,4393939393939;6,24242424242424;7,11893203883495;-,408135322294296
575;156;18130;4;10;1;4;4;4;1;2;4;4;0;7;0;7;3;4;1;185,365291639731;3;44,4393939393939;6,24242424242424;7,11893203883495;,216165186026802
576;157;644;2;10;2;3;5;1;1;1;1;1;0;7;0;6;3;4;1;205,415339233569;3;60,2666666666667;8,175;7,37206931702345;,784827835615509
576;157;1244;2;10;1;3;4;1;1;1;1;1;0;6;0;7;3;4;1;205,778223414934;3;60,2666666666667;8,175;7,37206931702345;,963682777765102
576;157;2263;2;10;2;11;4;1;1;1;1;1;0;8;0;6;3;4;1;200,447899459474;3;60,2666666666667;8,175;7,37206931702345; 
576;157;3164;2;10;2;2;4;3;1;2;3;3;0;6;0;7;3;4;1;179,642244284645;2;60,2666666666667;8,175;7,37206931702345;,946104269721188
576;157;3936;2;10;2;3;4;1;1;3;4;4;0;8;0;4;3;4;1;230,431103320614;4;60,2666666666667;8,175;7,37206931702345;1,4493833861789
576;157;4809;2;10;1;5;4;1;1;1;1;1;0;6;0;7;3;4;1;230,156530936104;4;60,2666666666667;8,175;7,37206931702345;,686124336276094
576;157;7312;2;10;2;3;5;1;1;1;1;1;0;9;0;9;3;4;1;242,969686327495;4;60,2666666666667;8,175;7,37206931702345;,206754961332884
576;157;7688;2;10;2;3;4;1;1;1;1;1;0;7;0;8;3;4;1;221,946264967992;4;60,2666666666667;8,175;7,37206931702345;,828743777642691
576;157;10121;2;10;2;12;4;1;1;3;4;4;0;6;0;6;3;4;1;200,617753238926;3;60,2666666666667;8,175;7,37206931702345;1,41579692794348
576;157;11604;2;10;2;10;4;1;1;1;1;1;0;6;0;5;3;4;1;186,123374136246;3;60,2666666666667;8,175;7,37206931702345; 
576;157;11605;2;10;2;9;4;1;1;1;1;1;0;7;0;8;3;4;1;245,80830564106;4;60,2666666666667;8,175;7,37206931702345;,357435419619806
576;157;11612;2;10;2;12;4;1;1;1;1;1;0;6;0;5;3;4;1;181,450899067865;2;60,2666666666667;8,175;7,37206931702345; 
576;157;14085;2;10;2;5;4;1;1;1;1;1;0;7;0;8;3;4;1;205,415339233569;3;60,2666666666667;8,175;7,37206931702345;1,10249082777728
576;157;16401;2;10;1;8;3;4;3;1;1;4;0;6;0;6;3;4;1;176,789582169898;2;60,2666666666667;8,175;7,37206931702345; 
576;157;17482;2;10;2;4;4;1;1;1;1;1;0;6;0;7;3;4;1;223,85515091501;4;60,2666666666667;8,175;7,37206931702345;,323848961384378
576;157;17735;2;10;2;11;4;1;1;3;4;4;0;7;0;6;3;4;1;204,061295129521;3;60,2666666666667;8,175;7,37206931702345;-,720781655769214
576;158;678;2;10;2;10;4;1;1;1;1;1;0;7;0;6;3;4;1;228,057139011442;4;60,2666666666667;8,175;7,37206931702345;-,719129730449199
576;158;3501;2;10;2;6;4;1;1;1;1;3;0;6;0;6;3;4;1;190,02449967346;3;60,2666666666667;8,175;7,37206931702345;1,60372474425071
576;158;4222;2;10;2;1;4;1;1;1;1;1;0;8;0;9;3;4;1;137,483082504599;1;60,2666666666667;8,175;7,37206931702345;,632798169554993
576;158;4299;2;10;2;9;4;1;1;1;1;9;0;6;0;4;3;4;1;136,98281669981;1;60,2666666666667;8,175;7,37206931702345; 
576;158;4368;2;10;2;9;4;1;1;9;9;9;0;6;0;6;3;4;1;176,789582169898;2;60,2666666666667;8,175;7,37206931702345; 
576;158;4445;2;10;2;2;4;1;1;1;1;1;0;7;0;8;3;4;1;230,156530936104;4;60,2666666666667;8,175;7,37206931702345;,7871395276268
576;158;4446;2;10;2;9;4;1;1;1;1;1;0;7;0;6;3;4;1;241,807181209348;4;60,2666666666667;8,175;7,37206931702345;,828743777642691
576;158;4656;2;10;2;8;4;1;1;1;1;1;0;8;0;8;3;4;1;181,450899067865;2;60,2666666666667;8,175;7,37206931702345;1,13607728601271
576;158;6318;2;10;2;10;4;1;1;1;1;1;0;6;0;7;3;4;1;215,845783025904;4;60,2666666666667;8,175;7,37206931702345; 
576;158;6537;2;10;1;11;4;1;1;1;1;2;0;6;0;4;3;4;1;179,99363248594;2;60,2666666666667;8,175;7,37206931702345;1,0981339357817
576;158;7055;2;10;2;11;4;1;1;3;4;4;0;6;0;6;3;4;1;202,644177540597;3;60,2666666666667;8,175;7,37206931702345;-1,0301241386041
576;158;7066;2;10;2;10;4;1;1;1;1;1;0;6;0;7;3;4;1;190,132444034894;3;60,2666666666667;8,175;7,37206931702345;1,41579692794348
576;158;7729;2;10;2;11;4;1;1;1;1;1;0;7;0;5;3;4;1;228,057139011442;4;60,2666666666667;8,175;7,37206931702345;,632798169554993
576;158;8084;2;10;2;11;3;4;3;2;4;4;0;8;0;9;3;4;1;230,431103320614;4;60,2666666666667;8,175;7,37206931702345;-,750254005103803
576;158;8119;2;10;1;6;4;1;1;1;1;1;0;6;0;6;3;4;1;222,007750331542;4;60,2666666666667;8,175;7,37206931702345;1,4493833861789
576;158;11187;2;10;2;2;4;4;1;2;4;4;0;6;0;9;3;4;1;142,473497636263;1;60,2666666666667;8,175;7,37206931702345;,323848961384378
576;158;12344;2;10;2;1;4;1;1;1;1;1;0;7;0;6;3;4;1;227,912951216939;4;60,2666666666667;8,175;7,37206931702345;-1,2008107974037
576;158;12646;2;10;2;2;4;1;1;3;4;4;0;6;0;6;3;4;1;167,934697190217;2;60,2666666666667;8,175;7,37206931702345;,476145119471896
576;158;12997;2;10;2;8;4;1;1;1;1;1;0;6;0;6;3;4;1;199,555628206827;3;60,2666666666667;8,175;7,37206931702345;-,716818038437908
576;158;15663;2;10;2;2;4;1;1;3;4;4;0;6;0;9;3;4;1;164,474005199994;2;60,2666666666667;8,175;7,37206931702345;-1,81338938901959
576;158;15732;2;10;1;6;4;1;1;1;1;1;0;6;0;6;3;4;1;205,226757539244;3;60,2666666666667;8,175;7,37206931702345;1,13973818579759
576;158;15971;2;10;2;7;4;1;1;1;1;1;0;7;0;8;3;4;1;215,845783025904;4;60,2666666666667;8,175;7,37206931702345; 
