SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;grado;genere;mese;anno;luogo;regolarità;origine;eta;codice_orario;freq_asilo_nido;freq_scuola_materna;luogo_padre;titolo_padre;prof_padre;luogo_madre;titolo_madre;prof_madre;A1;A2;A3;A4;A5;A6;A7;A8;A9;A10;A11;A12;A13;A14;B1;B2;pu_it_gr;pu_it_perc;part_1_gr;part_1_perc;part_2_gr;part_2_perc;WLE_ITA_200;peso_studente;peso_classe;peso_scuola;Cod_Reg;Areageo_5
213;408;7976;2;1;3;4;1;1;1;77;4;1;1;1;4;6;1;2;8;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;408;8602;2;2;9;4;1;1;3;77;4;1;1;3;2;8;3;4;8;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;408;8579;2;1;11;4;1;1;1;77;4;2;1;1;4;5;1;4;8;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;408;7939;2;2;2;4;9;1;9;99;4;9;9;9;99;99;9;99;99;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;408;7037;2;1;4;4;1;1;1;77;4;1;1;1;4;7;1;4;7;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;408;8539;2;1;5;4;1;1;3;77;4;1;1;2;4;5;2;4;8;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;7928;2;2;10;4;1;1;1;77;4;1;1;1;4;99;9;99;99;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12,5;2;14,2857142857143;0;0;84,5403665716082;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;8566;2;1;3;4;1;1;3;77;4;2;1;3;3;8;3;4;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;12,5;2;14,2857142857143;0;0;84,5403665716083;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;6937;2;1;2;4;1;1;1;77;4;1;1;1;4;7;1;4;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;18,75;2;14,2857142857143;1;50;101,052155793298;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;7938;2;1;9;4;1;1;3;77;4;1;1;4;2;4;4;99;2;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;3;18,75;3;21,4285714285714;0;0;101,052155793298;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;6893;2;2;3;4;1;1;1;77;4;1;1;2;4;8;1;4;8;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;5;31,25;4;28,5714285714286;1;50;126,460773606209;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;6895;2;2;4;4;1;1;1;77;4;1;1;1;5;4;1;5;5;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;6;37,5;6;42,8571428571429;0;0;137,347269234437;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;6962;2;1;1;4;1;1;1;77;4;1;1;1;4;8;1;4;7;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;6;37,5;5;35,7142857142857;1;50;137,347269234437;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;6891;2;2;2;4;1;1;1;77;4;1;1;1;2;4;1;2;3;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;7;43,75;7;50;0;0;147,679498802865;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;12489;2;1;2;4;1;1;3;77;4;1;1;2;4;99;2;7;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;8;50;7;50;1;50;157,772625042692;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;12740;2;2;6;4;1;1;1;77;4;1;1;1;7;5;1;7;5;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;6890;2;1;9;4;1;1;1;77;4;1;1;1;8;7;1;4;2;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;9;56,25;8;57,1428571428571;1;50;167,888403391202;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;7929;2;1;5;4;1;1;1;77;4;1;1;1;2;8;1;8;7;1;1;0;0;1;0;1;1;1;0;1;0;0;1;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;14235;2;1;5;4;1;1;1;77;4;1;1;1;2;8;1;2;8;1;1;1;1;1;0;1;0;1;1;0;1;0;0;1;0;10;62,5;9;64,2857142857143;1;50;178,289782278311;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;9850;2;2;12;4;1;1;1;77;4;1;1;1;2;8;1;5;8;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;6952;2;2;11;4;1;1;3;77;4;1;1;3;4;5;3;4;8;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;6940;2;1;1;4;1;1;3;77;4;1;1;4;4;99;4;4;6;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;13;81,25;12;85,7142857142857;1;50;214,868940087507;14,7450803094089;3,51612903225806;4,19355495038235;7;2
213;409;7331;2;1;2;4;1;1;1;77;4;1;1;1;4;7;1;5;8;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;14,7450803094089;3,51612903225806;4,19355495038235;7;2
214;410;6508;2;2;11;4;1;1;1;77;4;1;1;4;1;8;1;4;7;1;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;7;43,75;6;42,8571428571429;1;50;147,679498802865;19,7630807843474;4,32;4,57478721859893;7;2
214;410;6512;2;2;11;4;1;1;3;77;4;2;1;2;5;99;2;5;2;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;8;50;6;42,8571428571429;2;100;157,772625042692;19,7630807843474;4,32;4,57478721859893;7;2
214;410;6506;2;2;9;4;1;1;1;77;4;1;1;1;2;5;1;2;5;1;1;0;0;1;0;0;0;1;1;1;0;0;1;1;1;9;56,25;7;50;2;100;167,888403391202;19,7630807843474;4,32;4,57478721859893;7;2
214;410;6500;2;2;1;4;1;1;1;77;4;2;1;1;1;8;1;3;8;1;1;1;1;0;0;1;0;1;1;1;0;0;0;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;19,7630807843474;4,32;4,57478721859893;7;2
214;410;7967;2;2;9;4;1;1;1;77;4;2;1;1;4;5;1;6;7;1;1;0;0;1;1;1;0;1;1;1;0;1;0;1;1;11;68,75;9;64,2857142857143;2;100;189,276121735284;19,7630807843474;4,32;4,57478721859893;7;2
214;410;4290;2;2;3;4;4;1;1;2;4;2;1;1;6;7;4;7;2;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;1;11;68,75;9;64,2857142857143;2;100;189,276121735284;19,7630807843474;4,32;4,57478721859893;7;2
214;410;14045;2;2;2;4;1;1;1;77;4;1;1;1;8;7;1;8;7;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;19,7630807843474;4,32;4,57478721859893;7;2
214;410;6499;2;2;11;4;1;1;1;77;4;1;1;4;2;8;1;2;8;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;19,7630807843474;4,32;4,57478721859893;7;2
214;410;6514;2;2;12;4;1;1;1;77;4;1;1;1;3;8;1;4;8;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;19,7630807843474;4,32;4,57478721859893;7;2
214;410;7959;2;1;4;4;1;1;3;77;4;2;1;3;3;6;3;3;2;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;19,7630807843474;4,32;4,57478721859893;7;2
214;410;6510;2;2;5;4;1;1;1;77;4;1;1;1;2;5;1;11;7;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;19,7630807843474;4,32;4,57478721859893;7;2
214;410;14099;2;2;10;4;1;1;1;77;4;1;1;1;11;5;1;8;7;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;19,7630807843474;4,32;4,57478721859893;7;2
214;410;4291;2;2;4;4;1;1;1;77;4;2;1;1;4;8;1;7;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;19,7630807843474;4,32;4,57478721859893;7;2
214;411;6518;2;2;8;4;1;1;1;77;2;2;1;1;1;8;1;2;8;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;19,7630807843474;4,32;4,57478721859893;7;2
214;411;13625;2;2;12;4;1;1;3;77;2;2;1;3;3;8;3;3;8;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;19,7630807843474;4,32;4,57478721859893;7;2
214;411;14533;2;1;11;3;9;3;9;99;2;9;9;9;99;99;9;99;99;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;19,7630807843474;4,32;4,57478721859893;7;2
214;411;6466;2;1;4;4;1;1;1;77;2;1;1;1;3;99;2;3;99;1;0;0;1;0;1;1;0;0;0;1;1;0;1;1;1;9;56,25;7;50;2;100;167,888403391202;19,7630807843474;4,32;4,57478721859893;7;2
214;411;6889;2;1;9;4;1;1;1;77;2;1;1;1;2;7;1;4;7;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;9;56,25;8;57,1428571428571;1;50;167,888403391202;19,7630807843474;4,32;4,57478721859893;7;2
214;411;13626;2;2;12;4;1;1;3;77;2;2;1;3;3;8;3;3;8;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;19,7630807843474;4,32;4,57478721859893;7;2
214;411;14661;2;1;1;4;4;1;2;6;2;9;1;4;99;99;4;99;99;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;10;62,5;9;64,2857142857143;1;50;178,289782278311;19,7630807843474;4,32;4,57478721859893;7;2
214;411;8546;2;1;2;4;1;1;1;77;2;1;1;1;8;3;1;9;5;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;19,7630807843474;4,32;4,57478721859893;7;2
214;411;7341;2;1;10;4;1;1;1;77;2;1;1;1;99;99;1;99;99;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;19,7630807843474;4,32;4,57478721859893;7;2
214;411;4293;2;1;6;4;1;1;1;77;2;2;1;1;10;7;1;4;8;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;19,7630807843474;4,32;4,57478721859893;7;2
214;411;7980;2;2;6;4;1;1;1;77;2;2;1;1;4;7;1;8;7;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;19,7630807843474;4,32;4,57478721859893;7;2
214;411;4292;2;1;11;4;1;1;1;77;2;2;1;1;4;7;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;19,7630807843474;4,32;4,57478721859893;7;2
215;412;16327;2;1;11;4;4;1;2;7;4;1;1;4;5;3;4;5;7;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;12,5;2;14,2857142857143;0;0;84,5403665716082;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;16349;2;2;7;4;9;1;9;99;9;9;9;9;99;99;9;99;99;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;12,5;2;14,2857142857143;0;0;84,5403665716082;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;2241;2;2;4;4;1;1;1;77;4;2;1;1;6;7;1;8;7;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;4;25;2;14,2857142857143;2;100;114,59039593795;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;6898;2;1;12;4;1;1;1;77;4;1;1;1;4;5;2;3;6;1;1;1;0;1;0;0;1;0;1;0;0;1;0;1;0;8;50;7;50;1;50;157,772625042692;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;6894;2;2;10;4;1;1;1;77;4;2;1;1;8;4;3;4;6;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;10175;2;2;3;4;1;1;9;77;4;2;1;9;4;99;9;8;2;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;10;62,5;9;64,2857142857143;1;50;178,289782278311;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;1147;2;1;12;3;1;3;3;77;4;2;1;2;3;4;2;4;2;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;11;68,75;11;78,5714285714286;0;0;189,276121735284;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;9843;2;1;12;4;1;1;1;77;4;1;1;2;8;5;1;4;7;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;4422;2;2;8;4;1;1;3;77;4;1;1;3;2;8;3;8;5;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;13687;2;1;7;4;1;1;1;77;4;1;1;1;8;7;1;8;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;8492;2;2;8;4;1;1;1;77;4;1;1;1;8;4;1;11;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;2240;2;1;2;4;1;1;1;77;4;1;1;1;8;8;1;8;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;8503;2;1;4;4;1;1;1;77;4;1;1;1;4;5;1;9;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;412;6464;2;2;8;4;1;1;1;77;4;1;1;1;8;5;1;8;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;10433;2;1;9;4;1;1;3;77;2;1;1;9;99;99;2;2;2;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;5;31,25;5;35,7142857142857;0;0;126,460773606209;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6384;2;1;7;4;1;1;3;77;2;2;1;3;4;8;3;4;2;1;1;1;0;1;1;0;1;1;0;0;1;1;0;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6406;2;2;8;4;2;1;1;99;2;2;2;1;2;8;4;2;2;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;62,5;10;71,4285714285714;0;0;178,289782278311;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;9860;2;1;4;4;1;1;1;77;2;1;1;1;4;7;1;7;5;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;11;68,75;10;71,4285714285714;1;50;189,276121735284;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6450;2;1;5;4;1;1;1;77;2;1;1;3;3;8;1;4;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;12;75;10;71,4285714285714;2;100;201,252987619882;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;8510;2;2;11;4;1;1;1;77;2;2;1;1;10;5;3;10;5;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;7986;2;2;4;4;1;1;3;77;2;2;1;4;8;8;4;4;8;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6404;2;2;11;4;1;1;1;77;2;2;1;1;8;6;1;11;5;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6950;2;1;10;4;1;1;1;77;2;1;1;1;2;1;1;4;7;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6441;2;2;6;4;1;1;1;77;2;1;1;1;8;5;1;8;5;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;2242;2;2;1;4;1;1;1;77;2;2;1;1;3;8;1;2;8;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6383;2;2;9;4;1;1;1;77;2;1;1;4;7;6;1;8;7;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6382;2;2;7;4;1;1;1;77;2;1;1;1;8;3;9;99;99;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6375;2;1;3;4;1;1;1;77;2;2;1;1;4;7;1;9;8;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6403;2;2;5;4;1;1;1;77;2;1;1;1;8;7;1;7;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;8495;2;2;9;4;1;1;1;77;2;2;1;1;4;7;1;5;7;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;11,2926023909314;2,58064516129032;4,37588342648593;7;2
215;413;6370;2;1;11;4;1;1;1;77;2;1;1;1;4;5;1;4;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;100;14;100;2;100;297,848914475126;11,2926023909314;2,58064516129032;4,37588342648593;7;2
216;414;14693;2;2;7;4;4;1;2;2;3;2;2;4;4;9;4;4;99;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;12,5;2;14,2857142857143;0;0;84,5403665716082;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;15909;2;2;11;2;4;3;2;7;3;1;1;4;99;99;4;4;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;12,5;2;14,2857142857143;0;0;84,5403665716082;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;7451;2;2;12;4;1;1;1;77;3;1;1;1;2;8;1;4;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;3;18,75;2;14,2857142857143;1;50;101,052155793298;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;14572;2;1;7;4;3;1;2;1;3;1;1;3;8;3;4;8;3;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;4;25;4;28,5714285714286;0;0;114,59039593795;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;3062;2;1;7;4;1;1;1;77;3;1;1;1;7;4;1;8;7;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;6;37,5;6;42,8571428571429;0;0;137,347269234437;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;12439;2;1;7;4;1;1;1;77;3;1;1;1;4;4;1;4;4;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;9;56,25;8;57,1428571428571;1;50;167,888403391202;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;7448;2;2;9;4;1;1;1;77;3;1;1;9;99;8;1;99;8;1;1;1;1;1;0;0;0;1;1;0;1;0;0;1;1;10;62,5;8;57,1428571428571;2;100;178,289782278311;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;7449;2;1;10;4;1;1;1;77;3;1;1;4;2;8;1;8;7;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;11;68,75;10;71,4285714285714;1;50;189,276121735284;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;12556;2;2;11;4;1;1;1;77;3;1;1;1;8;5;1;8;5;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;11;68,75;10;71,4285714285714;1;50;189,276121735284;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;12000;2;1;8;4;1;1;1;77;3;1;1;1;7;5;1;4;6;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;11;68,75;9;64,2857142857143;2;100;189,276121735284;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;1240;2;2;7;4;1;1;1;77;3;2;1;1;5;8;1;8;7;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;14694;2;2;8;4;4;1;2;5;3;1;2;4;8;6;4;8;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;1241;2;1;8;4;1;1;1;77;3;1;1;1;11;3;4;10;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;3069;2;1;10;4;1;1;1;77;3;1;1;1;8;5;1;8;5;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;7444;2;1;12;4;1;1;1;77;3;1;1;1;4;8;1;8;7;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;14;87,5;12;85,7142857142857;2;100;231,394502284238;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;12440;2;1;4;4;1;1;1;77;3;1;1;1;8;5;1;8;5;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;14;87,5;13;92,8571428571429;1;50;231,394502284238;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;7435;2;1;11;4;1;1;1;77;3;2;1;1;4;99;1;8;5;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;414;12557;2;2;5;4;1;1;1;77;3;1;1;1;8;6;1;8;7;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;15;93,75;13;92,8571428571429;2;100;254,059981399511;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;8918;2;2;7;4;1;1;1;77;3;2;1;1;8;2;1;8;6;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;5;31,25;4;28,5714285714286;1;50;126,460773606209;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;7450;2;1;7;4;1;1;3;77;3;1;1;4;2;8;4;4;9;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;8;50;8;57,1428571428571;0;0;157,772625042692;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;14087;2;2;4;4;1;1;3;77;3;1;1;4;2;8;4;3;1;1;1;0;0;1;0;0;0;1;1;0;1;0;0;1;1;8;50;6;42,8571428571429;2;100;157,772625042692;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;7396;2;2;12;4;1;1;3;77;3;2;1;3;7;8;3;7;8;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;9;56,25;7;50;2;100;167,888403391202;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;15359;2;2;8;4;3;1;2;6;3;2;2;3;4;99;3;3;99;1;1;0;0;1;1;1;0;0;1;1;1;0;1;0;0;9;56,25;9;64,2857142857143;0;0;167,888403391202;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;7455;2;1;6;4;1;1;3;77;3;1;1;3;4;8;3;4;8;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;0;11;68,75;11;78,5714285714286;0;0;189,276121735284;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;15403;2;1;7;3;1;3;3;77;3;1;1;4;4;6;3;7;2;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;11;68,75;11;78,5714285714286;0;0;189,276121735284;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;1652;2;1;3;4;1;1;1;77;3;2;1;1;11;4;1;8;5;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;1242;2;1;5;4;1;1;1;77;3;1;1;1;8;4;1;8;5;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;7456;2;1;1;4;1;1;3;77;3;2;1;4;2;8;4;2;2;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;12;75;11;78,5714285714286;1;50;201,252987619882;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;7391;2;2;6;4;1;1;3;77;3;1;1;4;2;8;4;2;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;12;75;12;85,7142857142857;0;0;201,252987619882;12,122545402786;2,52941176470588;4,79263422900841;7;2
216;415;7443;2;1;8;4;1;1;1;77;3;1;1;1;8;5;1;8;3;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;13;81,25;11;78,5714285714286;2;100;214,868940087507;12,122545402786;2,52941176470588;4,79263422900841;7;2
