SCUOLA_ANONIMO,CLASSE_ANONIMO,STUDENTE_ANONIMO,Grado,genere,anno,mese,luogo,eta,regolarità,origine,freq_asilo_nido,freq_scuola_materna,luogo_padre,titolo_padre,prof_padre,luogo_madre,titolo_madre,prof_madre,voto_scritto_ita,voto_orale_ita,voto_scritto_mat,voto_orale_mat,voto_scritto_eng,voto_orale_eng,codice_orario,Cod_Reg,Areageo_5,WLE_ITA_200,LIVELLI_WLE_ITA,peso_studente,peso_classe,peso_scuola,ESCS_classe,ESCS_studente
979,3,328,8,1,3,3,2,8,1,2,2,2,2,4,6,2,4,2,0,5,0,7,0,8,1,8,2,190.032188866485,3,181.913043478261,6.80434782608696,26.7348242811502,.351003294153091,.41788851412153
979,3,329,8,1,4,1,1,88,1,1,2,1,1,4,7,1,4,7,0,8,0,9,0,8,1,8,2,240.914097848765,4,181.913043478261,6.80434782608696,26.7348242811502,.351003294153091,2.01491165154359
979,3,330,8,1,3,3,1,88,1,1,2,1,1,4,8,1,4,6,0,6,0,7,0,6,1,8,2,208.839444713797,3,181.913043478261,6.80434782608696,26.7348242811502,.351003294153091,1.02060533182091
979,3,331,8,1,3,2,1,88,1,1,1,1,1,9,5,1,4,6,0,7,0,8,0,6,1,8,2,218.084214589063,4,181.913043478261,6.80434782608696,26.7348242811502,.351003294153091,.869588780433365
979,3,332,8,2,3,9,1,88,1,3,2,1,2,4,6,3,4,2,0,7,0,5,0,6,1,8,2,176.929671662058,2,181.913043478261,6.80434782608696,26.7348242811502,.351003294153091,.705657104122204
979,3,333,8,2,3,6,1,88,1,1,1,1,1,4,7,1,5,7,0,7,0,9,0,7,1,8,2,194.342584619364,3,181.913043478261,6.80434782608696,26.7348242811502,.351003294153091,.214477459768176
979,3,3773,8,1,2,12,3,99,3,2,9,9,3,99,99,3,99,99,0,6,0,6,0,6,1,8,2,142.659010606489,1,181.913043478261,6.80434782608696,26.7348242811502,.351003294153091,-.730982607907387
979,3,3776,8,1,2,8,1,88,3,1,9,9,1,99,99,4,99,99,0,6,0,5,0,6,1,8,2,147.853408924887,1,181.913043478261,6.80434782608696,26.7348242811502,.351003294153091,.667527113930797
979,4,107,8,1,2,9,4,99,3,2,2,2,4,99,99,4,99,99,0,6,0,7,0,5,1,8,2,137.781134076624,1,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-1.76089446564506
979,4,293,8,2,3,10,1,88,1,1,2,1,1,2,5,1,2,1,0,6,0,6,0,5,1,8,2,173.032778292153,2,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037, 
979,4,294,8,1,3,8,1,88,1,1,1,1,1,3,7,1,9,3,0,8,0,7,0,8,1,8,2,217.72987054248,4,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037, 
979,4,296,8,1,3,10,1,88,1,1,2,1,1,4,7,1,4,7,0,6,0,6,0,6,1,8,2,185.026078032774,2,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-.101086152509983
979,4,297,8,1,3,2,1,88,1,1,1,1,1,9,5,1,9,7,0,8,0,7,0,8,1,8,2,208.04293484967,3,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,1.52531548567801
979,4,298,8,2,3,4,1,88,1,1,1,1,1,2,99,3,4,7,0,8,0,9,0,9,1,8,2,281.148790930594,5,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,.728140528664953
979,4,300,8,2,3,12,1,88,1,1,1,1,4,9,3,1,9,5,0,9,0,10,0,9,1,8,2,285.604888127589,5,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,1.38501519614619
979,4,304,8,1,4,4,1,88,1,1,1,1,1,4,7,1,4,7,0,7,0,6,0,8,1,8,2,204.020245222792,3,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,2.65657526962803
979,4,305,8,1,3,12,1,88,1,3,1,1,3,2,8,3,2,2,0,6,0,7,0,5,1,8,2,222.991135067186,4,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-1.55064098946319
979,4,306,8,1,3,5,1,88,1,3,9,9,4,99,99,4,4,8,0,5,0,7,0,6,1,8,2,124.157727667937,1,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,.352578886232095
979,4,307,8,1,3,3,1,88,1,1,1,1,2,4,8,1,9,3,0,8,0,8,0,8,1,8,2,227.597808786292,4,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,.84437391516558
979,4,308,8,2,3,1,1,88,1,3,1,1,4,2,8,4,3,8,0,6,0,8,0,6,1,8,2,176.929671662058,2,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-1.55064098946319
979,4,309,8,1,3,6,3,3,1,2,1,1,3,4,8,3,4,2,0,6,0,7,0,6,1,8,2,210.961577231955,3,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-1.11808288532404
979,4,311,8,1,3,2,1,88,1,1,1,1,1,2,8,1,4,7,0,7,0,7,0,8,1,8,2,164.011619115489,2,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037, 
979,4,314,8,2,4,2,1,88,1,1,1,1,1,4,7,1,4,7,0,8,0,9,0,9,1,8,2,222.714087874754,4,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,.0165237239304719
979,4,315,8,1,3,10,1,88,1,1,2,1,1,9,3,1,9,7,0,7,0,9,0,8,1,8,2,229.792059618547,4,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,1.52531548567801
979,4,317,8,1,3,2,1,88,1,1,1,1,1,9,3,1,4,7,0,7,0,7,0,7,1,8,2,230.051515206365,4,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,.909683543055015
979,4,318,8,1,3,8,1,88,1,1,1,1,1,4,6,1,4,7,0,6,0,6,0,5,1,8,2,207.890736844594,3,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,.732836741820232
979,4,319,8,2,3,8,1,88,1,3,1,1,4,2,8,4,2,2,0,5,0,6,0,6,1,8,2,154.240259186429,1,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-.101086152509983
979,4,322,8,2,3,2,1,88,1,1,2,1,1,4,7,1,4,7,0,7,0,6,0,6,1,8,2,238.203453270138,4,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-.730982607907387
979,4,323,8,2,3,9,1,88,1,1,1,1,1,4,7,1,4,7,0,8,0,9,0,8,1,8,2,212.753987203098,3,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,1.0865303442898
979,4,324,8,2,3,1,1,88,1,3,2,1,4,4,8,4,4,1,0,6,0,6,0,6,1,8,2,208.05360215879,3,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-.212007941275874
979,4,2806,8,1,3,5,1,88,1,1,1,1,1,2,1,1,4,2,0,7,0,6,0,6,1,8,2,215.429021713273,4,181.913043478261,6.80434782608696,26.7348242811502,.217361712105037,-.29023269408893
1006,69,219,8,1,3,4,1,88,1,1,1,1,1,3,8,1,3,2,0,6,0,6,0,6,1,6,2,159.862796255237,2,229.525,3.95,58.1075949367089,-.0877593005151713,-.834585326163342
1006,69,1415,8,1,3,1,1,88,1,1,1,1,1,4,6,1,3,7,0,6,0,6,0,7,1,6,2,175.643834811389,2,229.525,3.95,58.1075949367089,-.0877593005151713,-.416034380208685
1006,69,1416,8,2,3,6,1,88,1,1,1,1,1,5,6,1,5,7,0,7,0,6,0,7,1,6,2,164.011619115489,2,229.525,3.95,58.1075949367089,-.0877593005151713,.528810302887421
1006,69,1419,8,1,3,3,1,88,1,1,1,1,1,99,6,1,3,7,0,5,0,5,0,5,1,6,2,233.241010383997,4,229.525,3.95,58.1075949367089,-.0877593005151713,-.29023269408893
1006,69,1420,8,2,3,11,1,88,1,1,2,1,1,4,6,1,4,2,0,5,0,5,0,6,1,6,2,194.342584619364,3,229.525,3.95,58.1075949367089,-.0877593005151713,-.101086152509983
1006,69,1421,8,1,3,3,1,88,1,3,2,1,3,2,8,3,4,2,0,7,0,9,0,7,1,6,2,198.566759630187,3,229.525,3.95,58.1075949367089,-.0877593005151713,-.403119255285064
1006,69,1422,8,2,3,4,1,88,1,1,2,1,1,3,7,1,2,8,0,7,0,7,0,7,1,6,2,180.805916253718,2,229.525,3.95,58.1075949367089,-.0877593005151713,-.920129149486334
1006,69,1423,8,2,3,9,1,88,1,1,2,1,1,9,5,3,9,2,0,6,0,7,0,9,1,6,2,218.084214589063,4,229.525,3.95,58.1075949367089,-.0877593005151713,.62788463571349
1006,69,1425,8,2,3,8,1,88,1,1,1,1,1,4,7,1,4,2,0,8,0,9,0,9,1,6,2,234.374353836785,4,229.525,3.95,58.1075949367089,-.0877593005151713,1.05600388128728
1006,69,1428,8,1,3,10,1,88,1,1,2,1,1,4,7,1,9,7,0,7,0,9,0,9,1,6,2,241.051579929341,4,229.525,3.95,58.1075949367089,-.0877593005151713,.804731436948272
1006,69,1430,8,1,3,10,1,88,1,1,1,1,9,99,99,1,4,8,0,5,0,5,0,7,1,6,2,162.744312572589,2,229.525,3.95,58.1075949367089,-.0877593005151713,-.224923066199495
1006,69,1431,8,1,3,8,1,88,1,1,1,1,1,9,6,1,4,5,0,6,0,6,0,7,1,6,2,210.911655914758,3,229.525,3.95,58.1075949367089,-.0877593005151713,.84437391516558
1006,69,1432,8,2,3,10,1,88,1,1,2,1,1,7,5,1,4,7,0,8,0,10,0,9,1,6,2,215.48914782235,4,229.525,3.95,58.1075949367089,-.0877593005151713,.578271939514002
1006,69,1434,8,1,3,5,1,88,1,3,2,1,4,99,8,4,99,2,0,5,0,6,0,5,1,6,2,174.908745715891,2,229.525,3.95,58.1075949367089,-.0877593005151713,-.920129149486334
1006,69,1436,8,2,3,10,1,88,1,1,2,1,1,4,6,1,9,6,0,8,0,9,0,8,1,6,2,184.818752225426,2,229.525,3.95,58.1075949367089,-.0877593005151713,.201562334844555
1006,69,1437,8,1,3,2,1,88,1,1,1,1,1,2,6,1,4,6,0,7,0,7,0,6,1,6,2,186.117187524687,3,229.525,3.95,58.1075949367089,-.0877593005151713,.469573378093093
1006,69,1438,8,2,3,10,1,88,1,3,1,1,2,2,8,2,4,99,0,8,0,9,0,9,1,6,2,200.894627797131,3,229.525,3.95,58.1075949367089,-.0877593005151713,-.539871293898197
1006,69,1440,8,2,3,4,3,99,1,2,2,1,3,3,8,3,3,2,0,6,0,5,0,7,1,6,2,199.275740666392,3,229.525,3.95,58.1075949367089,-.0877593005151713,-.730982607907387
1006,69,1444,8,1,2,1,4,99,3,2,1,1,4,4,8,4,2,1,0,6,0,5,0,6,1,6,2,173.032778292153,2,229.525,3.95,58.1075949367089,-.0877593005151713,-.730982607907387
1006,69,1445,8,2,3,11,1,88,1,1,1,1,1,4,6,1,4,5,0,6,0,4,0,5,1,6,2,213.604900789007,3,229.525,3.95,58.1075949367089,-.0877593005151713,-.920129149486334
1006,69,3188,8,2,3,8,1,88,1,1,2,1,1,2,5,1,2,8,0,5,0,4,0,5,1,6,2,190.003528473952,3,229.525,3.95,58.1075949367089,-.0877593005151713,-.7296332200566
1006,69,3757,8,1,3,10,1,88,1,1,1,1,1,4,7,1,4,7,0,6,0,7,0,7,1,6,2,176.929671662058,2,229.525,3.95,58.1075949367089,-.0877593005151713,.719921616896611
1006,70,38,8,1,2,11,1,88,3,3,2,2,2,3,8,2,3,8,0,6,0,6,0,7,1,6,2,218.519408574698,4,229.525,3.95,58.1075949367089,-.124874924935273,-1.11808288532404
1006,70,1409,8,1,3,3,1,88,1,1,1,1,1,9,6,1,9,99,0,8,0,9,0,10,1,6,2,287.280495944802,5,229.525,3.95,58.1075949367089,-.124874924935273,.541725427811042
1006,70,1410,8,1,3,7,1,88,1,1,1,1,1,4,4,1,4,2,0,6,0,6,0,6,1,6,2,137.781134076624,1,229.525,3.95,58.1075949367089,-.124874924935273,1.2117166458301
1006,70,1411,8,2,3,11,1,88,1,1,2,1,1,9,5,1,4,7,0,8,0,7,0,7,1,6,2,217.71879833412,4,229.525,3.95,58.1075949367089,-.124874924935273,.26687196273399
1006,70,1412,8,2,3,4,1,88,1,1,2,1,1,4,7,1,4,1,0,7,0,7,0,7,1,6,2,212.753987203098,3,229.525,3.95,58.1075949367089,-.124874924935273,-.0881710275863618
1006,70,1413,8,2,3,12,1,88,1,3,1,1,2,3,9,2,4,8,0,8,0,7,0,8,1,6,2,230.051515206365,4,229.525,3.95,58.1075949367089,-.124874924935273,-.86773464652052
1006,70,1414,8,2,3,5,1,88,1,1,1,1,1,2,8,1,6,7,0,8,0,8,0,9,1,6,2,261.497426747333,5,229.525,3.95,58.1075949367089,-.124874924935273,-.224923066199495
1006,70,1417,8,1,3,7,1,88,1,1,1,1,1,3,7,1,4,6,0,7,0,7,0,6,1,6,2,167.650059987158,2,229.525,3.95,58.1075949367089,-.124874924935273,-.416034380208685
1006,70,1418,8,1,3,9,1,88,1,1,1,1,1,2,8,1,4,7,0,6,0,8,0,7,1,6,2,195.039872279547,3,229.525,3.95,58.1075949367089,-.124874924935273,-1.10989107564474
1006,70,1424,8,2,3,9,1,88,1,1,2,1,1,2,5,1,7,5,0,6,0,5,0,6,1,6,2,186.194707339138,3,229.525,3.95,58.1075949367089,-.124874924935273,.404973389197909
1006,70,1426,8,1,3,11,1,88,1,1,1,1,1,10,5,1,9,5,0,7,0,6,0,7,1,6,2,181.006426826421,2,229.525,3.95,58.1075949367089,-.124874924935273,1.13821520826136
1006,70,1427,8,1,3,7,1,88,1,1,2,1,1,4,7,1,4,7,0,8,0,8,0,8,1,6,2,258.782824403423,5,229.525,3.95,58.1075949367089,-.124874924935273,-.224923066199495
1006,70,1429,8,2,3,7,1,88,1,3,2,1,4,99,6,4,99,2,0,6,0,6,0,8,1,6,2,117.607181427271,1,229.525,3.95,58.1075949367089,-.124874924935273,-1.11808288532404
1006,70,1433,8,2,3,12,1,88,1,1,1,1,1,2,5,1,4,5,0,7,0,7,0,8,1,6,2,229.792059618547,4,229.525,3.95,58.1075949367089,-.124874924935273,.250408586891679
1006,70,1435,8,2,3,12,1,88,1,1,2,1,1,4,8,1,11,7,0,10,0,9,0,10,1,6,2,316.795053212248,5,229.525,3.95,58.1075949367089,-.124874924935273,.804731436948272
1006,70,1439,8,2,3,11,1,88,1,1,2,1,1,2,6,2,4,2,0,7,0,8,0,7,1,6,2,191.991532943348,3,229.525,3.95,58.1075949367089,-.124874924935273,-.29023269408893
1006,70,1441,8,2,3,4,1,88,1,3,1,1,4,2,8,4,2,2,0,6,0,7,0,6,1,6,2,128.786200370524,1,229.525,3.95,58.1075949367089,-.124874924935273,-.920129149486334
1006,70,3823,8,1,1,9,3,99,3,9,1,1,9,99,99,3,2,99,0,6,0,5,0,5,1,6,2,149.890030227974,1,229.525,3.95,58.1075949367089,-.124874924935273,-.488186429926633
1007,71,222,8,2,3,7,1,88,1,1,2,1,1,2,8,1,2,8,0,6,0,4,0,5,1,6,2,164.011619115489,2,241.605263157895,4.21052631578947,57.38125,.497965342610639, 
1007,71,224,8,2,3,7,1,88,1,1,2,1,1,4,7,1,4,7,0,8,0,9,0,9,1,6,2,235.661670928186,4,241.605263157895,4.21052631578947,57.38125,.497965342610639,-.224923066199495
1007,71,225,8,2,3,7,1,88,1,1,2,1,1,3,8,1,2,8,0,8,0,9,0,6,1,6,2,213.286742768821,3,241.605263157895,4.21052631578947,57.38125,.497965342610639,.732836741820232
1007,71,230,8,1,3,7,1,88,1,1,1,1,1,9,5,1,9,6,0,7,0,8,0,7,1,6,2,240.914097848765,4,241.605263157895,4.21052631578947,57.38125,.497965342610639,1.22463177075372
1007,71,231,8,1,3,12,1,88,1,1,1,1,1,9,5,3,4,2,0,5,0,5,0,6,1,6,2,222.301402077163,4,241.605263157895,4.21052631578947,57.38125,.497965342610639,.942832863412192
1007,71,232,8,1,3,11,1,88,1,3,2,1,2,3,8,2,3,8,0,6,0,7,0,6,1,6,2,181.730551156553,2,241.605263157895,4.21052631578947,57.38125,.497965342610639,-.224923066199495
1007,71,235,8,2,3,4,1,88,1,1,2,1,1,4,7,1,4,7,0,8,0,8,0,7,1,6,2,245.186341948839,5,241.605263157895,4.21052631578947,57.38125,.497965342610639,.213862075188719
1007,71,236,8,2,3,10,1,88,1,1,1,1,1,7,7,1,7,1,0,8,0,8,0,7,1,6,2,220.02095391995,4,241.605263157895,4.21052631578947,57.38125,.497965342610639,.541725427811042
1007,71,243,8,1,3,10,1,88,1,1,1,1,1,4,5,1,4,7,0,7,0,7,0,6,1,6,2,212.997910158155,3,241.605263157895,4.21052631578947,57.38125,.497965342610639,-.057037059706496
1007,71,1407,8,1,3,10,1,88,1,1,1,1,1,9,5,1,2,1,0,6,0,5,0,5,1,6,2,153.752276880273,1,241.605263157895,4.21052631578947,57.38125,.497965342610639,.434757969226989
1007,71,1490,8,1,3,11,1,88,1,1,9,1,1,3,8,1,3,8,0,6,0,5,0,5,1,6,2,193.73738081401,3,241.605263157895,4.21052631578947,57.38125,.497965342610639,-.605796306367088
1007,71,1491,8,2,3,11,1,88,1,1,1,1,1,4,6,1,2,1,0,7,0,6,0,8,1,6,2,208.04293484967,3,241.605263157895,4.21052631578947,57.38125,.497965342610639,1.19525326998778
1007,71,1494,8,2,3,4,1,88,1,1,2,1,1,5,5,1,4,5,0,8,0,9,0,7,1,6,2,210.911655914758,3,241.605263157895,4.21052631578947,57.38125,.497965342610639,1.37210007122257
1007,71,1495,8,2,3,3,1,88,1,1,2,1,1,2,6,1,4,2,0,9,0,9,0,8,1,6,2,217.719568690296,4,241.605263157895,4.21052631578947,57.38125,.497965342610639,-.29023269408893
1007,71,1628,8,1,3,10,1,88,1,1,1,1,1,11,5,1,5,7,0,7,0,8,0,7,1,6,2,228.576352895939,4,241.605263157895,4.21052631578947,57.38125,.497965342610639,1.7164267996872
1007,72,217,8,1,3,6,1,88,1,1,2,1,1,4,7,1,6,7,0,5,0,5,0,4,1,6,2,159.378847967569,2,241.605263157895,4.21052631578947,57.38125,.100006313592882, 
1007,72,220,8,2,3,12,1,88,1,1,2,1,1,4,7,1,9,7,0,8,0,9,0,8,1,6,2,227.665111014356,4,241.605263157895,4.21052631578947,57.38125,.100006313592882,.804731436948272
1007,72,221,8,2,3,6,1,88,1,1,1,1,1,4,99,1,4,5,0,7,0,7,0,5,1,6,2,210.013605719334,3,241.605263157895,4.21052631578947,57.38125,.100006313592882,.404973389197909
1007,72,223,8,1,3,10,1,88,1,1,2,1,4,7,8,1,4,8,0,6,0,6,0,7,1,6,2,190.593814797016,3,241.605263157895,4.21052631578947,57.38125,.100006313592882, 
1007,72,226,8,2,3,2,1,88,1,1,2,1,1,4,8,1,7,2,0,9,0,9,0,9,1,6,2,280.802017463493,5,241.605263157895,4.21052631578947,57.38125,.100006313592882,-1.32974509542492
1007,72,227,8,2,3,1,1,88,1,1,2,1,1,2,8,1,3,2,0,5,0,6,0,6,1,6,2,219.838134859426,4,241.605263157895,4.21052631578947,57.38125,.100006313592882,.287106158167546
1007,72,228,8,2,3,4,1,88,1,1,1,9,1,4,5,1,4,7,0,6,0,6,0,5,1,6,2,168.067521177834,2,241.605263157895,4.21052631578947,57.38125,.100006313592882,.84437391516558
1007,72,229,8,1,3,7,1,88,1,1,1,1,1,4,4,1,3,7,0,6,0,8,0,5,1,6,2,212.753987203098,3,241.605263157895,4.21052631578947,57.38125,.100006313592882,.300021283091167
1007,72,233,8,1,3,1,1,88,1,1,2,1,1,99,99,1,4,5,0,5,0,6,0,6,1,6,2,173.032778292153,2,241.605263157895,4.21052631578947,57.38125,.100006313592882, 
1007,72,234,8,2,3,12,1,88,1,1,2,1,1,4,5,1,2,6,0,7,0,7,0,7,1,6,2,190.593814797016,3,241.605263157895,4.21052631578947,57.38125,.100006313592882, 
1007,72,237,8,2,3,2,4,5,1,1,2,1,1,4,5,1,4,7,0,6,0,5,0,6,1,6,2,190.593814797016,3,241.605263157895,4.21052631578947,57.38125,.100006313592882, 
1007,72,238,8,2,3,4,1,88,1,1,2,1,1,4,7,1,9,6,0,8,0,8,0,8,1,6,2,253.605626266903,5,241.605263157895,4.21052631578947,57.38125,.100006313592882,-.101086152509983
1007,72,239,8,2,3,8,1,88,1,1,2,1,1,2,4,1,4,7,0,7,0,6,0,6,1,6,2,178.524306474106,2,241.605263157895,4.21052631578947,57.38125,.100006313592882,-.416034380208685
1007,72,240,8,1,3,2,1,88,1,1,1,1,1,9,5,1,9,7,0,8,0,9,0,7,1,6,2,286.841061900894,5,241.605263157895,4.21052631578947,57.38125,.100006313592882,.732836741820232
1007,72,241,8,1,3,7,1,88,1,1,1,1,1,4,8,1,4,7,0,7,0,8,0,6,1,6,2,239.474218564776,4,241.605263157895,4.21052631578947,57.38125,.100006313592882,-.803134657625335
1007,72,242,8,2,3,11,1,88,1,1,1,1,1,9,5,1,9,3,0,8,0,8,0,9,1,6,2,220.467620281425,4,241.605263157895,4.21052631578947,57.38125,.100006313592882,.942832863412192
1007,72,244,8,2,3,11,1,88,1,1,1,1,1,4,7,1,4,7,0,8,0,9,0,8,1,6,2,245.262317881628,5,241.605263157895,4.21052631578947,57.38125,.100006313592882,-.416034380208685
1007,72,1442,8,1,3,2,1,88,1,1,1,1,1,4,5,1,9,7,0,8,0,9,0,7,1,6,2,217.72987054248,4,241.605263157895,4.21052631578947,57.38125,.100006313592882,1.69996342384489
1007,72,1443,8,1,4,1,1,88,1,1,1,1,1,7,5,1,7,5,0,7,0,8,0,7,1,6,2,199.624862841315,3,241.605263157895,4.21052631578947,57.38125,.100006313592882,.469573378093093
1007,72,1492,8,1,3,9,1,88,1,1,1,1,1,2,8,1,4,8,0,7,0,7,0,6,1,6,2,170.390988308622,2,241.605263157895,4.21052631578947,57.38125,.100006313592882,-.101086152509983
1007,72,1493,8,1,3,6,1,88,1,3,9,1,3,3,8,3,3,2,0,6,0,9,0,6,1,6,2,208.05360215879,3,241.605263157895,4.21052631578947,57.38125,.100006313592882,-1.44594623794636
1007,72,2464,8,2,3,8,1,88,1,3,1,1,4,4,8,4,2,8,0,5,0,7,0,6,1,6,2,173.032778292153,2,241.605263157895,4.21052631578947,57.38125,.100006313592882, 
1007,72,3849,8,1,5,3,1,88,1,3,1,1,3,2,7,3,2,8,0,6,0,5,0,7,1,6,2,203.069127843401,3,241.605263157895,4.21052631578947,57.38125,.100006313592882,-.173238202227931
1008,73,40,8,2,2,9,9,99,3,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,169.396317586781,2,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.0900251614992073
1008,73,218,8,1,3,5,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,197.554199645746,3,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,1.74957612004438
1008,73,1446,8,2,3,12,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,234.374353836785,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,-.730982607907387
1008,73,1450,8,1,3,5,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,200.894627797131,3,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.541725427811042
1008,73,1451,8,1,3,12,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,181.849967908796,2,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506, 
1008,73,1452,8,2,3,5,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,217.719568690296,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,1.69996342384489
1008,73,1453,8,1,3,5,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,199.499180495072,3,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,1.37210007122257
1008,73,1454,8,1,3,11,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,229.999961992681,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,1.29652646588176
1008,73,1455,8,1,3,8,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,187.661055643711,3,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.213862075188719
1008,73,1456,8,2,3,2,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,223.62328988025,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,-.29023269408893
1008,73,1457,8,2,3,2,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,227.85501070611,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,-.605180921787631
1008,73,1460,8,1,3,11,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,222.405814491397,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.831458790241959
1008,73,1461,8,2,3,7,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,185.149106505654,2,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.41788851412153
1008,73,1462,8,2,3,7,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,230.095334182086,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,-.0645396408070231
1008,73,1463,8,2,3,2,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,233.193320663199,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,-.29023269408893
1008,73,1465,8,1,3,8,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,281.297749278074,5,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.567555677658284
1008,73,1468,8,1,3,5,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,217.72987054248,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.300021283091167
1008,73,1470,8,1,3,1,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,227.665111014356,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.705657104122204
1008,73,1472,8,2,3,9,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,168.556417885604,2,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506, 
1008,73,1473,8,1,3,9,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,207.890736844594,3,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,1.19745213305569
1008,73,1475,8,1,3,10,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,139.467041250859,1,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506, 
1008,73,1477,8,1,3,1,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,204.020245222792,3,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.213862075188719
1008,73,1480,8,2,3,7,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,233.350991851138,4,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506,.404973389197909
1008,73,1483,8,1,3,1,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,149.757714662002,1,191.270833333333,6.14583333333333,31.1220338983051,.481073957674506, 
1008,74,39,8,1,2,3,9,99,3,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,206.188152021854,3,191.270833333333,6.14583333333333,31.1220338983051,.57250691577925,-1.73978753104214
1008,74,1447,8,1,3,10,9,99,1,9,9,9,9,99,99,9,99,99,99,99,99,99,99,99,9,6,2,177.149041506335,2,191.270833333333,6.14583333333333,31.1220338983051,.57250691577925,.529425687466878
